stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
71559,71559,N.E. LOOP 410 W ACCESS RD/STARCREST,,29.516373,-98.423931
71599,71599,N.E. LOOP 410 W ACCESS RD. & TESORO,NE I-410-LOOP & TESORO DR,29.51641,-98.454566
85799,85799,LOOP 410 W ACCESS RD. & VANCE JAC,,29.511413,-98.536815
45399,45399,LOOP 410 W ACCESS RD. & BABCOCK,Nw I-410-loop & Unnamed,29.4898,-98.56878
44339,44339,LOOP 410 W ACCESS RD. AT ENT. TO TX,,29.489968,-98.575907
41659,41659,LOOP 410 W ACCESS RD. & PALATINE,Nw I-410-loop & Palatine Dr,29.488014,-98.585565
58229,58229,N.W. LOOP 410 W ACCESS RD. & EVER,,29.484987,-98.594574
69537,69537,SW MILITARY DR. & LUKE BLVD.,Sw Military Dr & Truemper St,29.393048,-98.623263
26563,26563,SW MILITARY DR. & WHITEWOOD (Far side),,29.368992,-98.600041
48723,48723,SW MILITARY DR. & BYNUM,Sw Military Dr & Bynum St,29.358422,-98.561991
42973,42973,S.W. Military Dr. & Somerset,,29.35736,-98.549743
53153,53153,SW MILITARY DR. & BARLITE,,29.357037,-98.546253
51243,51243,SW MILITARY DR. & NOCK,Sw Military Dr & Nock Ave,29.35662,-98.521458
52183,52183,SW MILITARY DR. & COMMERCIAL,Sw Military Dr & Tacoma Ave,29.356614,-98.516424
56133,56133,S.W. MILITARY DR. & PLEASANTON,Sw Military Dr & Pleasanton Rd,29.356646,-98.504101
58153,58153,SW MILITARY DR. BETWEEN NORMA  & BRIAR PLACE,Sw Military Dr & Briar Pl,29.35665,-98.495021
59173,59173,SW MILITARY DR. & S. FLORES,Sw Military Dr & S Flores St,29.356602,-98.490139
52123,52123,SE MILITARY DR. & CURTIS,Se Military Dr & Snyder St,29.356643,-98.48625
53363,53363,SE MILITARY DR. & ROOSEVELT,,29.355119,-98.480522
54943,54943,S.E. MILITARY DR. OPPOSITE HANZI,Se Military Dr & S New Braunfels Ave,29.351564,-98.446018
68153,68153,S.E. MILITARY DR. & GOLIAD,,29.351879,-98.43125
51733,51733,S.E. MILITARY DR. OPPOSITE PICKWELL,Se Military Dr & Dumbarton Dr,29.353607,-98.424667
16296,16296,W.W. WHITE RD. & E. SOUTHCROSS,S Ww White Rd & Holt Ave,29.374879,-98.404444
76596,76596,W.W. WHITE RD. OPPOSITE SINCLAIR RD,S Ww White Rd & Sinclair Rd,29.386638,-98.404477
66396,66396,W.W. WHITE RD. OPPOSITE BOXWOOD RD.,S Ww White Rd & Winneway Dr,29.393867,-98.404482
56396,56396,W.W. WHITE RD. & RIGSBY,S Ww White Rd & Rigsby Ave,29.396936,-98.404477
46476,46476,W.W. WHITE RD. & LAKEWOOD,S Ww White Rd & Seabreeze Dr,29.402467,-98.405424
36176,36176,W.W. WHITE RD. & RICE RD.,S Ww White Rd & Rice Rd,29.408955,-98.405471
16566,16566,W.W WHITE RD. IN FRONT OF 1010,S Ww White Rd & Lavender Ln,29.414399,-98.405417
16266,16266,W.W. WHITE RD. & LAVENDER,S Ww White Rd & Martin Luther King Dr,29.417059,-98.405548
66566,66566,W.W. WHITE RD. OPPOSITE GEMBLER,N Ww White Rd & Tx-13-loop,29.435489,-98.405406
56476,56476,W.W. WHITE RD. IN FRONT OF 522,N Ww White Rd & Springfield Rd,29.441466,-98.404993
61847,61847,VANCE JACKSON IN FRONT OF 12651,,29.562824,-98.585196
71263,71263,VANCE JACKSON OPPOSITE NEWOAK PARK,,29.561475,-98.583584
72523,72523,VANCE JACKSON & INDIAN MEADOWS,,29.56033,-98.582132
73853,73853,VANCE JACKSON & BORDER MILL,Vance Jackson Rd & Unnamed,29.55856,-98.578962
84867,84867,VANCE JACKSON & WOODSTONE,,29.554718,-98.573828
95343,95343,VANCE JACKSON & HUEBNER,,29.552221,-98.571287
13397,13397,HUEBNER & HUEBNER OAKS,HUEBNER RD & EXPO BLVD,29.547562,-98.575801
31713,31713,USAA BLVD & HUEBNER,,29.535535,-98.587094
41263,41263,USAA BLVD IN FRONT OF 5100,,29.533823,-98.585173
32783,32783,USAA BLVD IN FRONT OF 4900,,29.535515,-98.580501
33973,33973,FREDERICKSBURG RD. BTWN. USAA BLVD. & GUS ECKHERT,,29.535419,-98.577293
43439,43439,GUS ECKERT IN FRONT OF 4823,,29.532259,-98.579184
42737,42737,CINNAMON HILL OPPOSITE KENTON VIEW,,29.53015,-98.582548
52897,52897,CINNAMON CREEK IN FRONT OF 8801,,29.52542,-98.580582
62397,62397,CINNAMON CREEK & ENT. TO RIVERSTONE,,29.523832,-98.58027
63617,63617,CINNAMON CREEK & HAMILTON-WOLFE,,29.521922,-98.579832
73653,73653,Ewing Halsell & Charles Katz,,29.518788,-98.579648
73793,73793,EWING HALSELL & WURZBACH,,29.516024,-98.576624
84583,84583,EWING HALSELL & L.E. FITE DR.,,29.512438,-98.573613
85943,85943,EWING HALSELL & MEDICAL DR.,,29.510668,-98.571634
95387,95387,LOUIS PASTEUR & EWING HALSELL,,29.508478,-98.570061
14727,14727,LOUIS PASTEUR OPPOSITE SALK,,29.502148,-98.576015
82176,82176,CALLAGHAN BET. SHADY SPRINGS & MAYW,,29.514927,-98.548748
73376,73376,CALLAGHAN & BRIARFIELD,,29.518474,-98.545217
64656,64656,CALLAGHAN OPPOSITE STONEHAVEN,,29.521408,-98.542278
65226,65226,CALLAGHAN OPPOSITE BARCELONA,,29.523981,-98.539647
55446,55446,VANCE JACKSON & CASTANET,,29.527482,-98.539
54196,54196,VANCE JACKSON & PARMAN,,29.529068,-98.540642
44526,44526,VANCE JACKSON & VERNLYN,,29.531259,-98.543264
34956,34956,DREAMLAND BETWEEN 10234 & 10314,,29.534652,-98.54225
25896,25896,DREAMLAND & WESTBY,,29.539896,-98.536853
17826,17826,DREAMLAND & LOCKHILL-SELMA,,29.544249,-98.532385
29436,29436,Belair between Anchor & Silver Oaks,,29.542004,-98.524499
19886,19886,BELAIR BET. SILVER OAKS & LARKSPUR,,29.543409,-98.523132
19586,19586,LARKSPUR IN FRONT OF DEERFIELD APTS,,29.545776,-98.52332
99846,99846,LARKSPUR & BRAESVIEW,,29.548875,-98.52413
91993,91993,PATRICIA OPPOSITE BELAIR,,29.548521,-98.518808
13523,13523,PATRICIA OPPOSITE PARLIAMENT,,29.545801,-98.514724
13783,13783,PATRICIA IN FRONT OF 1030,,29.544854,-98.512127
14646,14646,WEST AVE. FRONT OF VALLEY VIEW MALL,,29.545301,-98.509932
95686,95686,WEST AVE. & SILVER SANDS,,29.550085,-98.504944
86966,86966,WEST AVE. & RHAPSODY,,29.552581,-98.502358
96147,96147,WEST AVE. & RHAPSODY,,29.553006,-98.502086
14647,14647,WEST AVE AT SOUTH END OF QUICK LUBE,,29.54505,-98.510329
13689,13689,PATRICIA AT SIDE ENTR OF JIFFY LUBE,,29.544629,-98.511647
13529,13529,PATRICIA & PARLIAMENT,,29.545694,-98.514453
12159,12159,PATRICIA IN FRONT OF 1401,,29.547753,-98.517233
91999,91999,PATRICIA & BELAIR,,29.548701,-98.518901
91639,91639,PATRICIA & VISTA VIEW,,29.55017,-98.521135
99847,99847,LARKSPUR & BRAESVIEW,,29.548407,-98.523942
19587,19587,LARKSPUR OPPOSITE DEERFIELD APTS.,,29.545649,-98.523289
19967,19967,BELAIR OPPOSITE LARKSPUR ELEMENTARY,,29.543629,-98.523007
29327,29327,Belair between Silver Oaks & Anchor,,29.54214,-98.524525
16997,16997,DREAMLAND & LOCKHILL-SELMA,,29.543886,-98.532811
25797,25797,DREAMLAND OPPOSITE WESTBY,,29.540104,-98.53674
34847,34847,DREAMLAND OPPOSITE 10314,,29.534809,-98.542231
65127,65127,CALLAGHAN & BARCELONA,,29.524048,-98.539689
64567,64567,CALLAGHAN & STONEHAVEN,,29.521904,-98.541906
73627,73627,CALLAGHAN & ROCK CREEK RUN,,29.517057,-98.546749
72967,72967,CALLAGHAN IN FRONT OF 8231,,29.515008,-98.548738
82437,82437,CALLAGHAN IN FRONT OF 8101,Callaghan Rd & Greatview Dr,29.513057,-98.550688
85947,85947,MEDICAL DR. & EWING HALSELL,,29.511067,-98.571059
14726,14726,LOUIS PASTEUR & SALK,,29.502211,-98.575891
15116,15116,LOUIS PASTEUR IN FRONT OF 7434,,29.505291,-98.57279
95376,95376,LOUIS PASTEUR & EWING HALSELL,,29.508721,-98.569968
85949,85949,EWING HALSELL & MEDICAL DR.,,29.510861,-98.571771
84589,84589,EWING HALSELL & L.E. FITE DR.,,29.512532,-98.573593
74829,74829,EWING HALSELL & WURZBACH,,29.515934,-98.57631
63716,63716,EWING HALSELL & HAMILTON-WOLFE,,29.520961,-98.579792
63316,63316,CINNAMON CK. & 2ND ENT TO WOLFE RUN,,29.522976,-98.579784
52896,52896,CINNAMON CREEK AT ENTRANCE TO 8722,,29.524533,-98.580503
53616,53616,CINNAMON CREEK & BRIDLEWOOD,,29.526208,-98.58002
42746,42746,CINNAMON HILL & KENTON VIEW,,29.529873,-98.582397
43283,43283,GUS ECKERT & FREDERICKSBURG RD.,,29.533074,-98.576825
33979,33979,FREDERICKSBURG RD. BTWN. GUS ECKHERT & USAA,,29.535193,-98.577127
32689,32689,USAA BLVD OPPOSITE 4900,,29.535765,-98.580499
41169,41169,USAA BLVD OPPOSITE 5100,Usaa Blvd & Princeton Pl,29.534016,-98.585169
31619,31619,USAA BLVD & HUEBNER,,29.536013,-98.587291
31256,31256,HUEBNER OPPOSITE 10503,Huebner Rd & Research Dr,29.540244,-98.583017
94786,94786,HUEBNER FAR SIDE OF GABLES APTS.,,29.549179,-98.574069
95139,95139,VANCE JACKSON & HUEBNER,,29.552663,-98.571886
84776,84776,VANCE JACKSON OPPOSITE WOODSTONE,VANCE JACKSON RD & WOODSTONE DR,29.554565,-98.573436
73859,73859,VANCE JACKSON & BORDER MILL,,29.558737,-98.57847
72529,72529,VANCE JACKSON & INDIAN MEADOWS,,29.560375,-98.581802
71269,71269,VANCE JACKSON & NEWOAK PARK,,29.561712,-98.583662
69839,69839,De Zavala in front of 5229 (IH-10 W),,29.563787,-98.589062
58146,58146,IH-10 W ACCESS RD. FRONT OF 13535,,29.572009,-98.593088
48526,48526,IH-10 W ACCESS RD. FRONT OF 13663,,29.574444,-98.593793
29979,29979,FREDERICKSBURG RD. OPPOSITE WOODLAKE,Fredericksburg Rd & E Woodlake Rd,29.495704,-98.555362
19583,19583,MAGIC IN FRONT OF 3500,,29.503076,-98.555833
11246,11246,TORINO & VEGA,,29.504927,-98.552995
91736,91736,TORINO IN FRONT OF 7700,,29.506794,-98.553825
99499,99499,TORINO & CALLAGHAN,,29.508002,-98.555044
89566,89566,HORIZON HILL & EAST HORIZON,,29.512983,-98.556545
89146,89146,HORIZON HILL & MIDHORIZON,,29.514662,-98.556622
79516,79516,HORIZON HILL & FOUNTAINHEAD,,29.517884,-98.558013
78376,78376,HORIZON HILL OPPOSITE UNIT #49,,29.51859,-98.559258
78227,78227,MEDICAL DR. & HORIZON HILL,,29.519127,-98.561061
77487,77487,MEDICAL DR. & FAIRHAVEN,,29.517877,-98.562742
77847,77847,MEDICAL DR. IN FRONT OF 4111,,29.516067,-98.56391
86247,86247,MEDICAL DR. OPPOSITE 4212,,29.515111,-98.566881
86417,86417,MEDICAL DR. & FREDERICKSBURG RD.,,29.51335,-98.56897
93199,93199,MEDICAL DR. IN FRONT OF 4647,,29.509433,-98.576189
11389,11389,BABCOCK & WURZBACH,,29.503868,-98.582966
91939,91939,BABCOCK & JOHN SMITH,,29.506243,-98.586058
88886,88886,BABCOCK OPPOSITE LAMB RD.,,29.510451,-98.590959
88476,88476,BABCOCK OPPOSITE ROANOKE RUN,,29.512796,-98.591602
77586,77586,BABCOCK & ECKHERT,,29.517484,-98.594816
29466,29466,HORN OPPOSITE COUNTRY BLUFF,Horn Blvd & Country Blf,29.541755,-98.620643
19276,19276,SPRING TIME & SPRING ROSE,,29.547763,-98.620548
99876,99876,SPRING TIME & SPRING HURST,,29.54925,-98.620332
65963,65963,DE ZAVALA OPPOSITE DE ZAVALA APTS.,,29.563006,-98.603941
66943,66943,DE ZAVALA OPPOSITE COGBURN AVE.,,29.563045,-98.599257
69833,69833,DE ZAVALA IN FRONT OF 5250(IH-10W),,29.563651,-98.589268
61493,61493,DE ZAVALA OPPOSITE SYRACUSE,,29.56592,-98.583548
62263,62263,DE ZAVALA AT ENTRANCE DR. TO CLARK,,29.567054,-98.581021
54613,54613,DE ZAVALA & RIDGE CHASE,De Zavala Rd & Southern Pacific,29.56871,-98.577325
54467,54467,DE ZAVALA & PARKSITE WOODS,,29.571136,-98.573445
61539,61539,DE ZAVALA & VANCE JACKSON,,29.564945,-98.585998
69769,69769,DE ZAVALA IN FRONT OF 5221,,29.564547,-98.58705
66949,66949,DE ZAVALA & COGBURN AVE.,,29.56309,-98.599319
65969,65969,DE ZAVALA AT ENTRANCE DRIVE TO 6061,,29.563058,-98.603675
99877,99877,SPRING TIME & SPRING HURST,,29.549371,-98.62037
19277,19277,SPRING TIME & SPRING ROSE,,29.547947,-98.620647
19577,19577,SPRING TIME & OLD PRUE RD.,,29.545434,-98.620664
29567,29567,HORN & COUNTRY BLUFF,Horn Blvd & Country Blf,29.541981,-98.620757
88477,88477,BABCOCK OPP. CHRISTUS SANTA ROSA HOSP.,,29.513148,-98.591736
98293,98293,BABCOCK & LAMB RD.,,29.510679,-98.591327
85596,85596,MEDICAL DR. & FREDERICKSBURG RD.,,29.512222,-98.56956
86246,86246,MEDICAL DR. & ENTRANCE DR. TO 4212,Medical Dr & Callaghan Rd,29.51491,-98.566967
77846,77846,MEDICAL DR. IN FRONT OF 4114,,29.515592,-98.564299
77486,77486,MEDICAL DR. & FAIRHAVEN,,29.517884,-98.562548
78146,78146,MEDICAL DR. & HORIZON HILL,,29.519273,-98.560768
78377,78377,HORIZON HILL IN FRONT OF UNIT #49,,29.518573,-98.559428
79527,79527,HORIZON HILL OPPOSITE FOUNTAINHEAD,,29.517589,-98.557774
89147,89147,HORIZON HILL & MIDHORIZON,,29.515373,-98.556796
89457,89457,HORIZON HILL IN FRONT OF 4000,,29.513232,-98.556683
99593,99593,TORINO & CALLAGHAN,,29.507912,-98.555013
91737,91737,TORINO OPPOSITE 7700,,29.506793,-98.553883
11247,11247,TORINO OPPOSITE VEGA,,29.504576,-98.55304
19589,19589,MAGIC OPPOSITE 3500,,29.503094,-98.555905
19917,19917,MAGIC & FREDERICKSBURG RD.,,29.501152,-98.558286
21957,21957,ABE LINCOLN & COUNTRY FLOWER,Abe Lincoln Rd & Abe Lincoln Dr,29.539396,-98.617935
31367,31367,ABE LINCOLN & PEMBROKE,Abe Lincoln Rd & Pembroke Rd,29.537628,-98.617488
31967,31967,ABE LINCOLN & STONYKIRK,,29.534508,-98.617486
41367,41367,ABE LINCOLN OPPOSITE SANDY GLEN,,29.532135,-98.617472
51167,51167,ABE LINCOLN & MARY TODD,Abe Lincoln Rd & Kitchener Rd,29.528995,-98.617441
51567,51567,ABE LINCOLN & OXFORD TRACE,Abe Lincoln Rd & Hollyhock Rd,29.52701,-98.617427
61367,61367,ABE LINCOLN & WHITBY,Abe Lincoln Rd & Hollyhock Rd,29.523194,-98.61742
62323,62323,WHITBY OPPOSITE 6487,Whitby Rd & Abe Lincoln Rd,29.522998,-98.615635
62483,62483,WHITBY & WEST GROVE,,29.523001,-98.61199
63473,63473,Whitby & Pecan Tree (West),Whitby Rd & Westgrove Dr,29.522414,-98.607784
64453,64453,WHITBY OPPOSITE 6101,,29.522695,-98.606212
65837,65837,NEW WHITBY & HUEBNER,,29.520389,-98.603248
66516,66516,HUEBNER IN FRONT OF 8666,Huebner Rd & Unnamed,29.521646,-98.601751
58797,58797,FLOYD CURL OPPOSITE FAWN MEADOWS,Floyd Curl Dr & Fawn Meadow,29.525899,-98.590903
69613,69613,Floyd Curl btwn Fawn Meadows & Hamilton-Wolfe,,29.521675,-98.590541
69963,69963,FLOYD CURL & HAMILTON-WOLFE,,29.519762,-98.588135
72923,72923,Floyd Curl opposite Charles Katz,,29.514871,-98.583157
83343,83343,FLOYD CURL & WURZBACH,Floyd Curl Dr & Wurzbach Rd,29.513617,-98.578445
11387,11387,WURZBACH & BABCOCK,,29.504089,-98.584525
29517,29517,WURZBACH & MERKENS,,29.498507,-98.590602
28259,28259,MERKENS IN FRONT OF 5527,,29.49966,-98.592295
27169,27169,MERKENS & DESILU,,29.500297,-98.595472
17929,17929,MERKENS & EDIE ADAMS,,29.500908,-98.59733
16719,16719,CARY GRANT & ERROL FLYNN,,29.502113,-98.601023
15469,15469,CARY GRANT & DAN DURYEA,,29.5035,-98.60283
15166,15166,GEORGE BURNS & GOMER PYLE,George Burns Dr & Gomer Pyle Dr,29.504936,-98.602679
96753,96753,JOHN WAYNE & DANNY KAYE,John Wayne Dr & Danny Kaye Dr,29.506934,-98.599743
97413,97413,DANNY KAYE IN FRONT OF 5903,Danny Kaye Dr & Rue Bourbon,29.508172,-98.598415
97233,97233,DANNY KAYE OPPOSITE SHADOW GLEN CIR,Danny Kaye Dr & Shadow Glen Cir,29.509599,-98.596994
87873,87873,DANNY KAYE OPPOSITE 6020,Danny Kaye Dr & Corrigan Dr,29.511649,-98.594996
74586,74586,HUEBNER & ECKHERT,Huebner Rd & Eckhert Blvd,29.517689,-98.605775
74159,74159,ECKHERT IN FRONT OF 6165,Eckhert Rd & Border Trl,29.519237,-98.608387
73169,73169,ECKHERT AT ENTRANCE DR. TO ECHO CR,Eckhert Rd & Border Trl,29.519225,-98.611017
72169,72169,ECKHERT & WEST GROVE,Eckhert Rd & Border Mist Dr,29.519221,-98.613462
71347,71347,ECKHERT & CONNIE MACK,,29.517925,-98.618603
71717,71717,ECKHERT & RICHARD FRANK WAY,,29.516371,-98.619828
89157,89157,ECKHERT OPPOSITE JOHN MARSHALL H.S.,,29.515044,-98.620878
89427,89427,ECKHERT & JOHN MARSHALL ST.,,29.513328,-98.622236
88967,88967,ECKHERT & WOODCHASE,,29.510772,-98.624573
97677,97677,ECKHERT OPPOSITE LINKCREST DR.,,29.507582,-98.627713
97686,97686,ECKHERT & LINKCREST DR.,,29.507917,-98.627291
88956,88956,ECKHERT OPPOSITE WOODCHASE,Eckhert Rd & Woodchase Dr,29.5103,-98.624822
89426,89426,ECKHERT OPPOSITE JOHN MARSHALL ST.,Eckhert Rd & John Marshall Dr,29.512983,-98.622331
89156,89156,ECKHERT IN FRONT OF JOHN MARSHALL H,Eckhert Rd & Robin Rd,29.514627,-98.621066
71716,71716,ECKHERT & MAVERICK OAK,Eckhert Rd & Maverick Oak Dr,29.516018,-98.619965
71446,71446,ECKHERT OPPOSITE CONNIE MACK,Eckhert Rd & Richard Frank Way,29.517915,-98.618473
72163,72163,ECKHERT OPPOSITE BORDER MIST,Eckhert Rd & Border Mist Dr,29.519167,-98.613452
73153,73153,ECKHERT OPP. ENTRANCE TO ECHO CREEK,,29.519116,-98.611271
74153,74153,ECKHERT IN FRONT OF 6160,Eckhert Rd & Border Trl,29.519183,-98.608232
74577,74577,HUEBNER & ECKHERT,,29.517796,-98.605885
83377,83377,HEUBNER OPPOSITE APPLE GREEN,,29.513777,-98.609849
87879,87879,DANNY KAYE IN FRONT OF 6020,,29.511746,-98.595014
97239,97239,DANNY KAYE & SHADOW GLEN CIRCLE,,29.50975,-98.596961
97419,97419,DANNY KAYE OPPOSITE 5903,,29.508404,-98.59831
15277,15277,GEORGE BURNS OPPOSITE GOMER PYLE,,29.50526,-98.602544
15463,15463,CARY GRANT OPPOSITE DAN DURYEA,Cary Grant Dr & Dan Duryea Dr,29.503627,-98.603213
16713,16713,CARY GRANT OPPOSITE ERROL FLYNN,Cary Grant Dr & Charlie Chan Dr,29.502267,-98.601375
17923,17923,MERKENS OPPOSITE EDIE ADAMS,Merkens Dr & Edie Adams Dr,29.500937,-98.597557
27163,27163,MERKENS & DESILU,Merkens Dr & Desilu Dr,29.500254,-98.59571
28253,28253,MERKENS IN FRONT OF 5538,Merkens Dr & Desilu Dr,29.499535,-98.592883
28593,28593,MERKENS & WURZBACH,Merkens Dr & Desilu Dr,29.498852,-98.591129
11466,11466,Wurzbach at 7230 Wurzbach,,29.502779,-98.585689
94276,94276,FLOYD CURL & MEDICAL DR.,,29.509521,-98.57395
84629,84629,FLOYD CURL IN FRONT OF ST. LUKE'S H,Floyd Curl Dr & Unnamed,29.51177,-98.57574
83489,83489,FLOYD CURL AT ENT. DR. TO HUMANA HO,Floyd Curl Dr & Unnamed,29.51268,-98.576927
72929,72929,Floyd Curl & Charles Katz,,29.515088,-98.583178
69959,69959,FLOYD CURL & HAMILTON WOLFE,Floyd Curl Dr & Hamilton Wolfe Rd,29.51967,-98.587586
69619,69619,Floyd Curl btwn Hamilton-Wolfe & Fawn Meadows,,29.521603,-98.590118
59816,59816,FLOYD CURL & FAWN MEADOWS,Floyd Curl Dr & Fawn Meadow,29.525521,-98.590737
58139,58139,FLOYD CURL & HUEBNER,,29.52898,-98.593069
64459,64459,WHITBY IN FRONT OF 6101,,29.522776,-98.605934
63479,63479,Whitby Opposite Pecan Tree (West),,29.522522,-98.607594
62489,62489,WHITBY OPPOSITE WESTGROVE,,29.523075,-98.612711
62439,62439,WHITBY IN FRONT OF 6487,Whitby Rd & Westgrove Dr,29.523062,-98.615439
61479,61479,WHITBY &  ABE LINCOLN,Whitby Rd & Abe Lincoln Rd,29.52305,-98.617265
51666,51666,ABE LINCOLN & OXFORD TRACE (HOLLY H,Abe Lincoln Rd & Oxford Trace St,29.526758,-98.617365
51166,51166,ABE LINCOLN OPPOSITE MARY TODD,Abe Lincoln Rd & Kitchener Rd,29.52886,-98.617379
41366,41366,ABE LINCOLN & SANDYGLEN,Abe Lincoln Rd & Sandyglen,29.532116,-98.617385
31966,31966,ABE LINCOLN & STONYKIRK,,29.534598,-98.617425
31366,31366,ABE LINCOLN & PEMBROKE,Abe Lincoln Rd & Pemview,29.537385,-98.617416
21956,21956,ABE LINCOLN OPPOSITE COUNTRY FLOWER,,29.539279,-98.617856
89897,89897,DOVER RIDGE OPP. N.W.CROSSING ELEM.,Dover Rdg & Middle Pt,29.510314,-98.683405
92217,92217,DOVER RIDGE & GALLERY RIDGE,Dover Rdg & Gallery Rdg,29.509787,-98.680774
91587,91587,GALLERY RIDGE & ROYAL HUNT,,29.508396,-98.681397
11277,11277,GALLERY RIDGE & BROAD FOREST,Gallery Rdg & Broad Forest St,29.504633,-98.681668
11767,11767,CLIFFBRIER & TREE VILLAGE,,29.502233,-98.682145
21167,21167,CLIFFBRIER & VALLEY RIDGE,Cliffbrier Dr & Valley Rdg,29.50041,-98.682348
21497,21497,CLIFFBRIER OPPOSITE VALLEY SPRING,Cliffbrier Dr & Valley Spg,29.499014,-98.681096
22817,22817,CLIFFBRIER & CLIFFWAY,,29.496759,-98.680647
41287,41287,CLIFFBRIER & CULEBRA,,29.490984,-98.681519
19166,19166,NW LOOP 410 N. ACCESS RD. & FAIRGROUNDS,,29.4619,-98.622057
22816,22816,CLIFFBRIER BET CLIFFVALE & CLIFF WA,Cliffbrier Dr & Cliffvale St,29.496281,-98.680522
21496,21496,CLIFFBRIER & VALLEY SPRING,Cliffbrier Dr & Valley Spg,29.498825,-98.680889
21156,21156,CLIFFBRIER & VALLEY RIDGE,,29.500248,-98.682109
11766,11766,CLIFFBRIER & TREE VILLAGE,Cliffbrier Dr & Tree Vlg,29.501989,-98.682135
11276,11276,CLIFFBRIER & BROAD FOREST,Cliffbrier Dr & Encino Vlg,29.504399,-98.681595
91586,91586,GALLERY RIDGE OPPOSITE ROYAL HUNT,Gallery Rdg & Royal Hunt,29.508261,-98.681368
92216,92216,GALLERY RIDGE & DOVER RIDGE,Gallery Rdg & Dover Rdg,29.50958,-98.680433
89896,89896,DOVER RIDGE IN FRONT OF 10255,,29.510558,-98.683569
18466,18466,CALLAGHAN IN FRONT OF 7500,,29.504797,-98.558691
99836,99836,CALLAGHAN & ENTRANCE DR. TO 7626,Callaghan Rd & Torino Dr,29.506646,-98.556859
82346,82346,CALLAGHAN OPPOSITE GREATVIEW,,29.513654,-98.549995
73446,73446,CALLAGHAN BETWEEN HIDDEN MEADOW AND,,29.516325,-98.54737
64926,64926,CALLAGHAN & BELVOIR,,29.519991,-98.543692
73386,73386,NW LOOP 410 E. ACCESS RD. & THUNDER,,29.475478,-98.609468
58119,58119,EVERS & GLEN RIDGE,,29.485665,-98.593719
48753,48753,GLEN RIDGE IN FRONT OF RIDGE SQ. AP,Glen Ridge Dr & Unnamed,29.48769,-98.592607
48493,48493,GLEN RIDGE & KNIGHTS BRIDGE,Glen Ridge Dr & La Cima,29.489279,-98.591186
49143,49143,GLEN RIDGE OPPOSITE 5111,Glen Ridge Dr & La Cima,29.490815,-98.589281
31733,31733,GLEN RIDGE OPPOSITE NEW FOREST,Glen Ridge Dr & New Forest St,29.49255,-98.587025
31886,31886,CAMBRAY & SUMMIT PARKWAY,,29.492054,-98.584138
31369,31369,NEWCOME & TY TERRACE,Newcome Dr & King Louis Dr,29.494555,-98.585471
31119,31119,NEWCOME & KING LOUIS,Newcome Dr & Ty Terrace St,29.49596,-98.587288
29276,29276,WURZBACH IN FRONT OF 7026,Wurzbach Rd & Snowden Rd,29.499947,-98.58847
12126,12126,WURZBACH & MELROSE- HOLMGREEN,,29.505245,-98.583093
92476,92476,WURZBACH & MERTON - MINTER,,29.508278,-98.580973
24633,24633,BABCOCK & DUQUESNE,,29.497809,-98.575494
26956,26956,CALLAGHAN & SYLVANOAKS,Callaghan Rd & Sylvan Oaks Dr,29.496099,-98.567469
27516,27516,CALLAGHAN OPPOSITE MUIRFIELD DR.,Callaghan Rd & Muirfield St,29.497977,-98.565543
18543,18543,FREDERICKSBURG RD. & CALLAGHAN,,29.502495,-98.560061
18983,18983,FREDERICKSBURG RD. OPPOSITE MAGIC D,Fredericksburg Rd & Magic Dr,29.500988,-98.558791
31739,31739,FREDERICKSBURG RD. OPP. HILLCREST,,29.492312,-98.553349
18999,18999,FREDERICKSBURG RD. & MAGIC,Fredericksburg Rd & Magic Dr,29.500798,-98.558575
27517,27517,CALLAGHAN & MUIRFIELD DR.,Callaghan Rd & Muirfield St,29.498103,-98.565491
35369,35369,BABCOCK & NEWGATE,,29.494547,-98.570942
35129,35129,Babcock opposite Lyceum,Babcock Rd & Lyceum Dr,29.495868,-98.57282
12127,12127,WURZBACH OPPOSITE MELROSE HOLMGREEN,WURZBACH RD & MELROSE HOLMGREEN,29.505174,-98.583525
11467,11467,Wurzbach at 7171 Wurzbach,Wurzbach Rd & Babcock Rd,29.502304,-98.586236
29277,29277,Wurzbach at 7015 Wurzbach,,29.500765,-98.58779
29347,29347,WURZBACH & TOURANT,,29.499627,-98.588954
29963,29963,NEWCOME & MADELINE,Newcome Dr & Merkens Dr,29.496202,-98.588629
31363,31363,NEWCOME IN FRONT OF 5100,NEWCOME DR & KING LOUIS DR,29.494408,-98.585365
31887,31887,CAMBRAY & SUMMIT PARKWAY,E Cambray Dr & Newcome Dr,29.491876,-98.584416
31719,31719,GLEN RIDGE & NEW FOREST,,29.491868,-98.587965
49149,49149,GLEN RIDGE IN FRONT OF 5111,Glen Ridge Dr & New Forest St,29.490869,-98.58924
48399,48399,GLEN RIDGE & KNIGHTS BRIDGE,Glen Ridge Dr & Knightsbridge Dr,29.489613,-98.591032
48669,48669,GLEN RIDGE IN FRONT OF ROLLING RIDG,Glen Ridge Dr & Knightsbridge Dr,29.487798,-98.592576
48839,48839,GLEN RIDGE OPPOSITE ROLLING DALE,,29.48673,-98.593648
73447,73447,N.W. LOOP 410 W ACCESS RD. AT 6001,,29.475197,-98.610849
39446,39446,WURZBACH & TIOGA,,29.536533,-98.556623
