"A-7-6"|Yes|"71622150"|"116977503"
"A-7-6"|Yes|"71622247"|"116977661"
"A-7-6"|Yes|"71622246"|"116977660"
"A-7-6"|Yes|"71622248"|"116977662"
"A-7-6"|Yes|"71621600"|"116976646"
"A-7-6"|Yes|"71621601"|"116976647"
"A-7-6"|Yes|"71621602"|"116976648"
"A-4"|Yes|"71621603"|"116976649"
"A-6"|No |"71621603"|"116976650"
"A-4"|Yes|"71621604"|"116976651"
"A-6"|No |"71621604"|"116976652"
"A-4"|Yes|"71621957"|"116977223"
"A-6"|No |"71621957"|"116977224"
"A-4"|Yes|"71621958"|"116977225"
"A-6"|No |"71621958"|"116977226"
"A-4"|Yes|"71621782"|"116976939"
"A-6"|No |"71621782"|"116976940"
"A-4"|Yes|"71621781"|"116976937"
"A-6"|No |"71621781"|"116976938"
"A-7-6"|Yes|"71622394"|"116977894"
"A-7-6"|Yes|"71622395"|"116977895"
"A-6"|No |"71622396"|"116977896"
"A-7-6"|Yes|"71622396"|"116977897"
"A-7-6"|Yes|"71622397"|"116977898"
"A-4"|Yes|"71621783"|"116976941"
"A-6"|No |"71621783"|"116976942"
"A-6"|Yes|"71621784"|"116976943"
"A-7-6"|No |"71621784"|"116976944"
"A-2-4"|Yes|"71621787"|"116976948"
"A-6"|Yes|"71621785"|"116976945"
"A-7-6"|No |"71621785"|"116976946"
"A-2-4"|Yes|"71621786"|"116976947"
"A-7-6"|Yes|"71621532"|"116976542"
"A-6"|No |"71621532"|"116976543"
"A-6"|No |"71621533"|"116976544"
"A-7-6"|Yes|"71621533"|"116976545"
"A-7-6"|Yes|"71621531"|"116976541"
"A-7-6"|Yes|"71621720"|"116976828"
"A-6"|No |"71621720"|"116976829"
"A-6"|No |"71621721"|"116976830"
"A-7-6"|Yes|"71621721"|"116976831"
"A-7-6"|Yes|"71621719"|"116976827"
"A-7-6"|Yes|"71621537"|"116976551"
"A-7-6"|Yes|"71621538"|"116976552"
"A-6"|No |"71621538"|"116976553"
"A-6"|No |"71621539"|"116976554"
"A-7-6"|Yes|"71621539"|"116976555"
"A-4"|No |"71621827"|"116977017"
"A-6"|Yes|"71621827"|"116977018"
"A-7-6"|Yes|"71621828"|"116977019"
"A-7-6"|Yes|"71621829"|"116977020"
"A-6"|No |"71621829"|"116977021"
"A-7-6"|Yes|"71622012"|"116977315"
"A-4"|No |"71622011"|"116977313"
"A-6"|Yes|"71622011"|"116977314"
"A-7-6"|Yes|"71622013"|"116977316"
"A-6"|No |"71622013"|"116977317"
"A-1-a"|Yes|"71621960"|"116977229"
"A-1-b"|No |"71621960"|"116977230"
"A-2-4"|No |"71621960"|"116977231"
"A-6"|No |"71621959"|"116977227"
"A-7-6"|Yes|"71621959"|"116977228"
"A-6"|No |"71621788"|"116976949"
"A-7-6"|Yes|"71621788"|"116976950"
"A-1-a"|Yes|"71621789"|"116976951"
"A-1-b"|No |"71621789"|"116976952"
"A-2-4"|No |"71621789"|"116976953"
"A-6"|No |"71621961"|"116977232"
"A-7-6"|Yes|"71621961"|"116977233"
"A-1-a"|Yes|"71621962"|"116977234"
"A-1-b"|No |"71621962"|"116977235"
"A-2-4"|No |"71621962"|"116977236"
"A-6"|Yes|"71621606"|"116976653"
"A-7"|No |"71621606"|"116976654"
"A-7-6"|Yes|"71621607"|"116976655"
"A-7-6"|Yes|"71621608"|"116976656"
"A-7-6"|Yes|"71621611"|"116976660"
"A-7-6"|Yes|"71621610"|"116976659"
"A-6"|Yes|"71621609"|"116976657"
"A-7"|No |"71621609"|"116976658"
"A-6"|Yes|"71621612"|"116976661"
"A-7"|No |"71621612"|"116976662"
"A-7-6"|Yes|"71621613"|"116976663"
"A-7-6"|Yes|"71621614"|"116976664"
"A-7-6"|Yes|"71621900"|"116977128"
"A-7-6"|Yes|"71621899"|"116977127"
"A-7-6"|Yes|"71622538"|"116978084"
"A-7-6"|Yes|"71622539"|"116978085"
"A-7-6"|Yes|"71622738"|"116978357"
"A-7-6"|Yes|"71622737"|"116978355"
"A-2-7"|No |"71622737"|"116978356"
"A-2-7"|No |"71622391"|"116977891"
"A-7-6"|Yes|"71622391"|"116977892"
"A-7-6"|Yes|"71622392"|"116977893"
"A-7-6"|Yes|"71622545"|"116978089"
"A-2-7"|No |"71622545"|"116978090"
"A-7-6"|Yes|"71622544"|"116978088"
"A-2-6"|Yes|"71622121"|"116977446"
"A-6"|No |"71622121"|"116977447"
"A-7-6"|Yes|"71622151"|"116977504"
"A-7"|No |"71622151"|"116977505"
"A-7-6"|Yes|"71622152"|"116977506"
"A-7"|No |"71622152"|"116977507"
"A-7"|No |"71622153"|"116977508"
"A-7-6"|Yes|"71622153"|"116977509"
"A-7-6"|Yes|"71622705"|"116978307"
"A-7-5"|No |"71622705"|"116978308"
"A-7-6"|Yes|"71622704"|"116978304"
"A-7-5"|No |"71622704"|"116978305"
"A-6"|No |"71622704"|"116978306"
"A-7-6"|Yes|"71622706"|"116978309"
"A-7-6"|Yes|"71622708"|"116978311"
"A-7-6"|Yes|"71622709"|"116978312"
"A-7-6"|Yes|"71622707"|"116978310"
"A-4"|No |"71622122"|"116977448"
"A-6"|Yes|"71622122"|"116977449"
"A-4"|No |"71622124"|"116977452"
"A-6"|Yes|"71622124"|"116977453"
"A-7-6"|No |"71622124"|"116977454"
"A-4"|No |"71622123"|"116977450"
"A-6"|Yes|"71622123"|"116977451"
"A-4"|No |"71621963"|"116977237"
"A-6"|Yes|"71621963"|"116977238"
"A-4"|No |"71621964"|"116977239"
"A-6"|Yes|"71621964"|"116977240"
"A-4"|No |"71621965"|"116977241"
"A-6"|Yes|"71621965"|"116977242"
"A-7-6"|No |"71621965"|"116977243"
"A-4"|No |"71621791"|"116976956"
"A-6"|Yes|"71621791"|"116976957"
"A-7-6"|No |"71621791"|"116976958"
"A-4"|No |"71621790"|"116976954"
"A-6"|Yes|"71621790"|"116976955"
"A-6"|Yes|"71621792"|"116976959"
"A-7-6"|No |"71621792"|"116976960"
"A-4"|No |"71621967"|"116977247"
"A-6"|Yes|"71621967"|"116977248"
"A-4"|No |"71621966"|"116977244"
"A-6"|Yes|"71621966"|"116977245"
"A-7-6"|No |"71621966"|"116977246"
"A-6"|Yes|"71621968"|"116977249"
"A-7-6"|No |"71621968"|"116977250"
"A-4"|No |"71621793"|"116976961"
"A-6"|Yes|"71621793"|"116976962"
"A-4"|No |"71621794"|"116976963"
"A-6"|Yes|"71621794"|"116976964"
"A-7-6"|No |"71621794"|"116976965"
"A-6"|Yes|"71621795"|"116976966"
"A-7-6"|No |"71621795"|"116976967"
"A-6"|No |"71622602"|"116978159"
"A-4"|Yes|"71622602"|"116978160"
"A-2-4"|No |"71622602"|"116978161"
"A-6"|No |"71622604"|"116978164"
"A-7-6"|Yes|"71622604"|"116978165"
"A-6"|Yes|"71622603"|"116978162"
"A-7-6"|No |"71622603"|"116978163"
"A-4"|No |"71622605"|"116978166"
"A-6"|Yes|"71622605"|"116978167"
"A-6"|Yes|"71621678"|"116976776"
"A-4"|No |"71621678"|"116976777"
"A-6"|Yes|"71621677"|"116976774"
"A-7-6"|No |"71621677"|"116976775"
"A-6"|No |"71621679"|"116976778"
"A-4"|Yes|"71621679"|"116976779"
"A-2-4"|No |"71621679"|"116976780"
"A-6"|No |"71621676"|"116976772"
"A-7-6"|Yes|"71621676"|"116976773"
"A-6"|No |"71621672"|"116976763"
"A-4"|Yes|"71621672"|"116976764"
"A-2-4"|No |"71621672"|"116976765"
"A-6"|Yes|"71621675"|"116976770"
"A-4"|No |"71621675"|"116976771"
"A-6"|Yes|"71621674"|"116976768"
"A-7-6"|No |"71621674"|"116976769"
"A-6"|No |"71621673"|"116976766"
"A-7-6"|Yes|"71621673"|"116976767"
"A-4"|Yes|"71621796"|"116976968"
"A-6"|No |"71621797"|"116976969"
"A-7-6"|Yes|"71621797"|"116976970"
"A-4"|No |"71621798"|"116976971"
"A-6"|Yes|"71621798"|"116976972"
"A-7-6"|No |"71621798"|"116976973"
"A-4"|No |"71621970"|"116977253"
"A-6"|Yes|"71621970"|"116977254"
"A-2-4"|No |"71621969"|"116977251"
"A-4"|Yes|"71621969"|"116977252"
"A-4"|No |"71621800"|"116976976"
"A-6"|Yes|"71621800"|"116976977"
"A-2-4"|No |"71621799"|"116976974"
"A-4"|Yes|"71621799"|"116976975"
"A-4"|Yes|"71621971"|"116977255"
"A-2-4"|No |"71621971"|"116977256"
"A-4"|Yes|"71621972"|"116977257"
"A-2-4"|No |"71621972"|"116977258"
"A-2"|No |"71622126"|"116977457"
"A-4"|Yes|"71622126"|"116977458"
"A-2"|No |"71622125"|"116977455"
"A-4"|Yes|"71622125"|"116977456"
"A-6"|Yes|"71622129"|"116977461"
"A-7-6"|No |"71622129"|"116977462"
"A-6"|Yes|"71622128"|"116977459"
"A-7-6"|No |"71622128"|"116977460"
"A-6"|No |"71622271"|"116977691"
"A-7-6"|Yes|"71622271"|"116977692"
"A-4"|No |"71622273"|"116977696"
"A-6"|Yes|"71622273"|"116977697"
"A-7-6"|No |"71622273"|"116977698"
"A-4"|No |"71622274"|"116977699"
"A-6"|Yes|"71622274"|"116977700"
"A-7-6"|No |"71622274"|"116977701"
"A-4"|No |"71622272"|"116977693"
"A-6"|No |"71622272"|"116977694"
"A-7-6"|Yes|"71622272"|"116977695"
"A-1-a"|No |"71622281"|"116977718"
"A-1-b"|Yes|"71622281"|"116977719"
"A-2-4"|No |"71622281"|"116977720"
"A-1-a"|Yes|"71622280"|"116977716"
"A-1-b"|No |"71622280"|"116977717"
"A-2-4"|Yes|"71622279"|"116977713"
"A-1-a"|No |"71622279"|"116977714"
"A-1-b"|No |"71622279"|"116977715"
"A-7-6"|Yes|"71622187"|"116977563"
"A-7-6"|Yes|"71622188"|"116977564"
