0|0|0|203|203|203|"Dry"|"251876390"|"159307265"
0|0|0|203|203|203|"Dry"|"251876387"|"159307262"
0|0|0|203|203|203|"Dry"|"251876391"|"159307266"
|0|||203||"Dry"|"251876398"|"159307273"
|0|||203||"Dry"|"251876399"|"159307274"
|0|||203||"Dry"|"251876395"|"159307270"
|0|||203||"Dry"|"251876403"|"159307278"
|0|||203||"Dry"|"251876401"|"159307276"
|0|||203||"Dry"|"251876406"|"159307281"
|0|||203||"Dry"|"251876404"|"159307279"
|0|||203||"Dry"|"251876400"|"159307275"
|0|||203||"Dry"|"251876396"|"159307271"
|0|||203||"Dry"|"251876402"|"159307277"
|0|||203||"Dry"|"251876405"|"159307280"
|0|||203||"Dry"|"251876397"|"159307272"
|0|||203||"Dry"|"251870703"|"159305494"
|0|||203||"Dry"|"251870699"|"159305490"
|0|||203||"Dry"|"251870695"|"159305486"
|0|||203||"Dry"|"251870701"|"159305492"
|0|||203||"Dry"|"251870706"|"159305497"
|0|||203||"Dry"|"251870700"|"159305491"
|0|||203||"Dry"|"251870704"|"159305495"
|0|||203||"Dry"|"251870696"|"159305487"
|0|||203||"Dry"|"251870697"|"159305488"
|0|||203||"Dry"|"251870702"|"159305493"
|0|||203||"Dry"|"251870705"|"159305496"
|0|||203||"Dry"|"251870698"|"159305489"
|0|||203||"Dry"|"251870716"|"159305507"
|0|||203||"Dry"|"251870711"|"159305502"
|0|||203||"Dry"|"251870717"|"159305508"
|0|||203||"Dry"|"251870707"|"159305498"
|0|||203||"Dry"|"251870718"|"159305509"
|0|||203||"Dry"|"251870715"|"159305506"
|0|||203||"Dry"|"251870712"|"159305503"
|0|||203||"Dry"|"251870708"|"159305499"
|0|||203||"Dry"|"251870713"|"159305504"
|0|||203||"Dry"|"251870714"|"159305505"
|0|||203||"Dry"|"251870710"|"159305501"
|0|||203||"Dry"|"251870709"|"159305500"
|0|||203||"Dry"|"251872144"|"159305677"
|0|||203||"Dry"|"251872139"|"159305672"
|0|||203||"Dry"|"251872145"|"159305678"
|0|||203||"Dry"|"251872143"|"159305676"
|0|||203||"Dry"|"251872135"|"159305668"
|0|||203||"Dry"|"251872146"|"159305679"
|0|||203||"Dry"|"251872136"|"159305669"
|0|||203||"Dry"|"251872140"|"159305673"
|0|||203||"Dry"|"251872142"|"159305675"
|0|||203||"Dry"|"251872141"|"159305674"
|0|||203||"Dry"|"251872138"|"159305671"
|0|||203||"Dry"|"251872137"|"159305670"
|0|||203||"Dry"|"251872156"|"159305689"
|0|||203||"Dry"|"251872148"|"159305681"
|0|||203||"Dry"|"251872152"|"159305685"
