# ----------------------------------------
# SACRD.org v2 - GA4
# Portal Events-Portals
# 20260101-20260131
# ----------------------------------------

,,,Segment,Is US Portal,Totals
URL,Search,Entity type,Entity ID,Event count,Event count
https://sacrd.org/portal/mhp/?zipcode=78232&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,?zipcode=78232&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,attribute,569,1,1
https://sacrd.org/portal/mhp/?zipcode=78232&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,?zipcode=78232&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mainPage&a=569,2,548,568,1","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mainPage&a=569,2,548,568,10,69,68,16&gr=145,146",attribute,16,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mainPage&a=569,2,548,568,1","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mainPage&a=569,2,548,568,10,69,68,16,21&gr=145,146",attribute,21,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mainPage&a=569,2,548,568,1","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mainPage&a=569,2,548,568,10,69,68,16,21,26&gr=145,146",attribute,26,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mainPage&a=569,2,548,568,1","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mainPage&a=569,2,548,568,10,69,68,16,21,26,102&gr=145,1",attribute,102,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2",attribute,2,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2,548","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2,548",attribute,548,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2,548","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2,548",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,9","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,9",attribute,9,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,9,548","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,9,548",attribute,548,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,9,548","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,9,548",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,5","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,548&gr=145",attribute,145,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,5","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,548&gr=145,146",attribute,146,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,5","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,548&gr=145,146",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=572,9,5","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=572,9,548&gr=2",attribute,2,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=572,9,5","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=572,9,548&gr=2",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,2,548,56","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,2,548,568,10&gr=145,146",attribute,10,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,2,548,56","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,2,548,568,10,69&gr=145,146",attribute,69,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,2,548,56","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,2,548,568,10,69,68&gr=145,146",attribute,68,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=572,9,548,55","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=572,9,548,557,587,11&gr=2",attribute,11,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=572,9,548,55","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=572,9,548,557,587,11,10&gr=2",attribute,10,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=572,9,548,55","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=572,9,548,557,587,11,10,65&gr=2",attribute,65,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,5","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,568&gr=145,146",attribute,568,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,5","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,568&gr=145,146",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=572,9,548,5","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=572,9,548,557&gr=2",attribute,557,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=572,9,548,5","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=572,9,548,557,587&gr=2",attribute,587,1,1
"https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=572,9,548,5","?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=572,9,548,557,587&gr=2",guideme,-,1,1
https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,attribute,569,1,1
https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,guideme,-,1,1
https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=572,?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=572,attribute,572,1,1
https://sacrd.org/portal/mhp/?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=572,?zipcode=78233&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=572,guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,549","?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,549",attribute,549,1,1
"https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,549","?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,549",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,549","?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,549&gr=140",attribute,140,1,1
"https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,549","?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,549&gr=140,142",attribute,142,1,1
"https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,549","?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,549&gr=140,142",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,549,558,","?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,549,558,568&gr=140,142",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,549,587,","?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,549,587,10&gr=140,142",attribute,10,1,1
"https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,549,558","?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,549,558&gr=140,142",attribute,558,1,1
"https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,549,558","?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,549,558,568&gr=140,142",attribute,568,1,1
"https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,549,558","?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,549,558,568&gr=140,142",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,549,558","?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,549,558,568,587&gr=140,142",attribute,587,1,1
"https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,549,587","?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,549,587&gr=140,142",guideme,-,1,1
https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,attribute,569,1,1
https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,guideme,-,1,1
https://sacrd.org/portal/mhp/?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_start,?zipcode=78234&lat=29.42364&lng=-98.48647&gp=mhp_start,guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=570,9","?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=570,9",attribute,9,1,1
"https://sacrd.org/portal/mhp/?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=570,9,549","?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=570,9,549",attribute,549,1,1
"https://sacrd.org/portal/mhp/?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=570,9,549","?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=570,9,549",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,9,5","?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,9,549&gr=140",attribute,140,1,1
"https://sacrd.org/portal/mhp/?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,9,5","?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,9,549&gr=140",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,9,549,55","?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,9,549,558,587,10&gr=140",attribute,10,1,1
"https://sacrd.org/portal/mhp/?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,9,549,55","?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,9,549,558,587,10,65&gr=140",attribute,65,1,1
"https://sacrd.org/portal/mhp/?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,9,549,5","?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,9,549,558&gr=140",attribute,558,1,1
"https://sacrd.org/portal/mhp/?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,9,549,5","?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,9,549,558,587&gr=140",attribute,587,1,1
"https://sacrd.org/portal/mhp/?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,9,549,5","?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,9,549,558,587&gr=140",guideme,-,1,1
https://sacrd.org/portal/mhp/?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=570,?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=570,attribute,570,1,1
https://sacrd.org/portal/mhp/?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=570,?zipcode=78237&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=570,guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,549","?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,549",attribute,549,1,1
"https://sacrd.org/portal/mhp/?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,549,2","?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,549,2",attribute,2,1,1
"https://sacrd.org/portal/mhp/?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,549,2","?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,549,2",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=572,549","?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=572,549,2&gr=7",attribute,7,1,1
"https://sacrd.org/portal/mhp/?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=572,549","?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=572,549,2&gr=7",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=572,549,2,58","?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=572,549,2,587,11&gr=7",attribute,11,1,1
"https://sacrd.org/portal/mhp/?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=572,549,2,5","?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=572,549,2,587&gr=7",guideme,-,1,1
https://sacrd.org/portal/mhp/?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=572,?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=572,attribute,572,1,1
https://sacrd.org/portal/mhp/?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=572,?zipcode=78238&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=572,guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2",attribute,2,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2,548","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2,548",attribute,548,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2,548","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2,548",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,548&gr=15",attribute,15,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,548&gr=15",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,548&gr=140,142",attribute,142,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,548&gr=140,142,145",attribute,145,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,548&gr=140,142,145,146",attribute,146,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,548&gr=140,142,145,146,1",attribute,1,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,548&gr=140,142,145,146,1",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,548&gr=140,145,146,1",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,548&gr=140,145,146,1,15",attribute,15,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,548&gr=140,145,146,1,15",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,548&gr=140,146",attribute,146,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=570,2,548&gr=144",attribute,144,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,2,548,55","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,2,548,557,10&gr=15",attribute,10,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,2,548,55","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,2,548,557,10,69&gr=15",attribute,69,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,55","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,557,10&gr=140,145,146,1,15",attribute,10,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,55","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,557,10,69&gr=140,145,146,1,15",attribute,69,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,55","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,557,566,10&gr=140,145,146,1",attribute,10,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,55","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,557,566,10,69&gr=140,145,146,1",attribute,69,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,55","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,557,566,10,69,97&gr=140,145,146",attribute,97,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,55","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,557,568,566,10&gr=140,142,145,1",attribute,10,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,55","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=570,2,548,557,568,566,10,69&gr=140,142,14",attribute,69,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,557&gr=15",attribute,557,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,557&gr=15",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,557&gr=140,142,145,146,1",attribute,557,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,557&gr=140,145,146,1",attribute,557,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,557&gr=140,145,146,1,15",attribute,557,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,557&gr=140,145,146,1,15",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,557,566&gr=140,145,146,1",attribute,566,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,557,566&gr=140,145,146,1",guideme,-,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,557,568&gr=140,142,145,146,1",attribute,568,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,557,568,566&gr=140,142,145,146",attribute,566,1,1
"https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,5","?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=570,2,548,557,568,566&gr=140,142,145,146",guideme,-,1,1
https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,attribute,569,1,1
https://sacrd.org/portal/mhp/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,?zipcode=78245&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,guideme,-,1,1
https://sacrd.org/portal/mhp/?zipcode=78247&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,?zipcode=78247&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,attribute,102,1,1
"https://sacrd.org/portal/mhp/?zipcode=78247&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,3","?zipcode=78247&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,3",attribute,3,1,1
https://sacrd.org/portal/mhp/?zipcode=78249&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,?zipcode=78249&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,attribute,102,1,1
"https://sacrd.org/portal/mhp/?zipcode=78249&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,9","?zipcode=78249&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,9",attribute,9,1,1
"https://sacrd.org/portal/mhp/?zipcode=78249&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,9,66","?zipcode=78249&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,9,66",attribute,66,1,1
"https://sacrd.org/portal/mhp/?zipcode=78249&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,9,66,68","?zipcode=78249&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,9,66,68",attribute,68,1,1
"https://sacrd.org/portal/mhp/?zipcode=78249&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,9","?zipcode=78249&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,9",attribute,9,1,1
