# ----------------------------------------
# SACRD.org v2 - GA4
# Portal Events-Portals
# 20251201-20251231
# ----------------------------------------

,,,Segment,Is US Portal,Totals
"https://www.sacrd.org/MentalHealth/?zipcode=78258&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=573,3,","?zipcode=78258&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=573,3,555,587,10,97",attribute,97,1,1
"https://www.sacrd.org/MentalHealth/?zipcode=78258&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=573,3","?zipcode=78258&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=573,3,555,587",attribute,587,1,1
"https://www.sacrd.org/MentalHealth/?zipcode=78258&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=573,3","?zipcode=78258&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=573,3,555,587",guideme,-,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78258&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for,?zipcode=78258&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=573,attribute,573,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78258&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for,?zipcode=78258&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=573,guideme,-,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,"?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2",attribute,2,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,"?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2,548",attribute,548,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,"?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=569,2,548",guideme,-,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=5,"?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,548&gr=14",attribute,14,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=5,"?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,548&gr=14,11",attribute,11,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=5,"?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,548&gr=14,11,15",attribute,15,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=5,"?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,548&gr=14,11,15,146",attribute,146,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=5,"?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,548&gr=14,11,15,146",guideme,-,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=5,"?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=569,2,548&gr=14,4",attribute,4,1,1
"https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,2,","?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=569,2,548,566,562,561,557,558,10&gr=14,11",attribute,10,1,1
"https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2","?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,566&gr=14,11,15,146",attribute,566,1,1
"https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2","?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,566,562&gr=14,11,15,146",attribute,562,1,1
"https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2","?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,566,562,561&gr=14,11,15,146",attribute,561,1,1
"https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2","?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,566,562,561,557&gr=14,11,15,14",attribute,557,1,1
"https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2","?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,566,562,561,557,558&gr=14,11,1",attribute,558,1,1
"https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2","?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=569,2,548,566,562,561,557,558&gr=14,11,1",guideme,-,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for,?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,attribute,569,1,1
https://www.sacrd.org/MentalHealth/?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for,?zipcode=78959&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=569,guideme,-,1,1
https://www.sacrd.org/es/housingservices/?gp=mainPage&zipcode=45014,?gp=mainPage&zipcode=45014,clear,-,1,1
https://www.sacrd.org/es/portal/disabilitysupport/?gp=mainPage&a=712,?gp=mainPage&a=712,attribute,712,1,1
https://www.sacrd.org/es/portal/disabilitysupport/?gp=mainPage&a=802,?gp=mainPage&a=802,attribute,802,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_helpfindhousing&zipcode=78207&a=302&nhw=0&gr,?gp=hsp_helpfindhousing&zipcode=78207&a=302&nhw=0&gr=70,attribute,70,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78213&a=302&nhw=3&gr=,?gp=hsp_helppayhousing&zipcode=78213&a=302&nhw=3&gr=28,attribute,28,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78213&a=302&nhw=3&gr=,"?gp=hsp_helppayhousing&zipcode=78213&a=302&nhw=3&gr=28,78",attribute,78,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78205&a=303,?gp=hsp_masterselector&zipcode=78205&a=303,attribute,303,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78205&a=303,?gp=hsp_masterselector&zipcode=78205&a=303,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78207&a=302,?gp=hsp_masterselector&zipcode=78207&a=302,attribute,302,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78207&a=302,?gp=hsp_masterselector&zipcode=78207&a=302,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78213&a=302,?gp=hsp_masterselector&zipcode=78213&a=302,attribute,302,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78213&a=302,?gp=hsp_masterselector&zipcode=78213&a=302,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78205&a=302,?gp=hsp_needhelpwith&zipcode=78205&a=302,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78205&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78205&a=302&nhw=3,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78205&a=303,?gp=hsp_needhelpwith&zipcode=78205&a=303,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78213&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78213&a=302&nhw=3,guideme,-,1,1
"https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&a=315,317","?gp=mainPage&a=315,317",attribute,317,1,1
"https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&a=315,317,518","?gp=mainPage&a=315,317,518",attribute,518,1,1
"https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&a=315,317,518,318","?gp=mainPage&a=315,317,518,318",attribute,318,1,1
"https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&a=315,317,518,318,319","?gp=mainPage&a=315,317,518,318,319",attribute,319,1,1
"https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&a=315,317,518,318,319,519","?gp=mainPage&a=315,317,518,318,319,519",attribute,519,1,1
"https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&a=315,318","?gp=mainPage&a=315,318",attribute,318,1,1
"https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&a=315,318,319","?gp=mainPage&a=315,318,319",attribute,319,1,1
"https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&a=315,318,319,518","?gp=mainPage&a=315,318,319,518",attribute,518,1,1
"https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&a=315,319","?gp=mainPage&a=315,319",attribute,319,1,1
"https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&zipcode=78205&a=397,301","?gp=mainPage&zipcode=78205&a=397,301",attribute,301,1,1
"https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&zipcode=78205&a=397,302","?gp=mainPage&zipcode=78205&a=397,302",attribute,302,1,1
"https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&zipcode=78205&a=397,302,304","?gp=mainPage&zipcode=78205&a=397,302,304",attribute,304,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&zipcode=78205&s=Alquiler%20de%20viviend,?gp=mainPage&zipcode=78205&s=Alquiler de vivienda &a=302,attribute,302,1,1
https://www.sacrd.org/es/portal/housingservices/?gp=mainPage&zipcode=78205&s=Alquiler%20de%20viviend,"?gp=mainPage&zipcode=78205&s=Alquiler de vivienda &a=302,397",attribute,397,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78073&lat=29.42364&lng=-98.48647&gp=hsp_hel,?zipcode=78073&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a=303&nhw=0&gr=71,attribute,71,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78073&lat=29.42364&lng=-98.48647&gp=hsp_mas,?zipcode=78073&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=303,attribute,303,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78073&lat=29.42364&lng=-98.48647&gp=hsp_mas,?zipcode=78073&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=303,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78073&lat=29.42364&lng=-98.48647&gp=hsp_nee,?zipcode=78073&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=303&nhw=0,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78108&lat=29&lng=-98&gp=hsp_helpfindhousing,?zipcode=78108&lat=29&lng=-98&gp=hsp_helpfindhousing&a=303&nhw=0&gr=71,attribute,71,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78108&lat=29&lng=-98&gp=hsp_masterselector&,?zipcode=78108&lat=29&lng=-98&gp=hsp_masterselector&a=303,attribute,303,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78108&lat=29&lng=-98&gp=hsp_masterselector&,?zipcode=78108&lat=29&lng=-98&gp=hsp_masterselector&a=303,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78108&lat=29&lng=-98&gp=hsp_needhelpwith&a=,?zipcode=78108&lat=29&lng=-98&gp=hsp_needhelpwith&a=303&nhw=0,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78218&gp=mainPage&a=315&nhw=3&gr=28&lat=29.,?zipcode=78218&gp=mainPage&a=315&nhw=3&gr=28&lat=29.42364&lng=-98.48647,show_faq,-,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78228&lat=29.42364&lng=-98.48647&gp=hsp_mas,?zipcode=78228&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,attribute,302,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78228&lat=29.42364&lng=-98.48647&gp=hsp_mas,?zipcode=78228&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78240&lat=29.42364&lng=-98.48647&gp=mainPag,"?zipcode=78240&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,397&nhw=0&gr=70",attribute,397,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78240&lat=29.42364&lng=-98.48647&gp=mainPag,"?zipcode=78240&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,397,315&nhw=0&gr=70",attribute,315,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78240&lat=29.42364&lng=-98.48647&gp=mainPag,"?zipcode=78240&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,397,315&nhw=0&gr=70&s=Alquiler económico",show_faq,-,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_hel,?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a=303&nhw=0&gr=71,attribute,71,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_mas,?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=303,attribute,303,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_mas,?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=303,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_nee,?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=303&nhw=0,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78254&lat=29&lng=-98&gp=hsp_startingpage,?zipcode=78254&lat=29&lng=-98&gp=hsp_startingpage,guideme,-,1,1
https://www.sacrd.org/es/portal/housingservices/?zipcode=78254&lat=29&lng=-98&gp=mainPage&nhw=3&a=31,?zipcode=78254&lat=29&lng=-98&gp=mainPage&nhw=3&a=315,attribute,315,1,1
"https://www.sacrd.org/es/portal/mhp/?gp=mhp_about_them&zipcode=78202&a=573,548","?gp=mhp_about_them&zipcode=78202&a=573,548",attribute,548,1,1
https://www.sacrd.org/es/portal/mhp/?gp=mhp_seeking_help_for&zipcode=78202&a=573,?gp=mhp_seeking_help_for&zipcode=78202&a=573,attribute,573,1,1
https://www.sacrd.org/es/portal/mhp/?gp=mhp_seeking_help_for&zipcode=78202&a=573,?gp=mhp_seeking_help_for&zipcode=78202&a=573,guideme,-,1,1
https://www.sacrd.org/es/portal/mhp/?gp=mhp_start,?gp=mhp_start,guideme,-,1,1
"https://www.sacrd.org/es/portal/mhp/?zipcode=75067&lat=29&lng=-98&gp=mhp_about_them&a=569,2","?zipcode=75067&lat=29&lng=-98&gp=mhp_about_them&a=569,2",attribute,2,1,1
"https://www.sacrd.org/es/portal/mhp/?zipcode=75067&lat=29&lng=-98&gp=mhp_about_them&a=569,2,548","?zipcode=75067&lat=29&lng=-98&gp=mhp_about_them&a=569,2,548",attribute,548,1,1
"https://www.sacrd.org/es/portal/mhp/?zipcode=75067&lat=29&lng=-98&gp=mhp_about_them&a=569,2,548","?zipcode=75067&lat=29&lng=-98&gp=mhp_about_them&a=569,2,548",guideme,-,1,1
"https://www.sacrd.org/es/portal/mhp/?zipcode=75067&lat=29&lng=-98&gp=mhp_experiencing&a=569,2,548&gr","?zipcode=75067&lat=29&lng=-98&gp=mhp_experiencing&a=569,2,548&gr=140",attribute,140,1,1
"https://www.sacrd.org/es/portal/mhp/?zipcode=75067&lat=29&lng=-98&gp=mhp_experiencing&a=569,2,548&gr","?zipcode=75067&lat=29&lng=-98&gp=mhp_experiencing&a=569,2,548&gr=140",guideme,-,1,1
"https://www.sacrd.org/es/portal/mhp/?zipcode=75067&lat=29&lng=-98&gp=mhp_payment&a=569,2,548,557,11&","?zipcode=75067&lat=29&lng=-98&gp=mhp_payment&a=569,2,548,557,11&gr=140",attribute,11,1,1
"https://www.sacrd.org/es/portal/mhp/?zipcode=75067&lat=29&lng=-98&gp=mhp_provider&a=569,2,548,557&gr","?zipcode=75067&lat=29&lng=-98&gp=mhp_provider&a=569,2,548,557&gr=140",attribute,557,1,1
"https://www.sacrd.org/es/portal/mhp/?zipcode=75067&lat=29&lng=-98&gp=mhp_provider&a=569,2,548,557&gr","?zipcode=75067&lat=29&lng=-98&gp=mhp_provider&a=569,2,548,557&gr=140",guideme,-,1,1
https://www.sacrd.org/es/portal/mhp/?zipcode=75067&lat=29&lng=-98&gp=mhp_seeking_help_for&a=569,?zipcode=75067&lat=29&lng=-98&gp=mhp_seeking_help_for&a=569,attribute,569,1,1
https://www.sacrd.org/es/portal/mhp/?zipcode=75067&lat=29&lng=-98&gp=mhp_seeking_help_for&a=569,?zipcode=75067&lat=29&lng=-98&gp=mhp_seeking_help_for&a=569,guideme,-,1,1
https://www.sacrd.org/es/portal/mhp/?zipcode=75067&lat=29&lng=-98&gp=mhp_start,?zipcode=75067&lat=29&lng=-98&gp=mhp_start,guideme,-,1,1
https://www.sacrd.org/es/portal/mhp/?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=57,"?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,9",attribute,9,1,1
https://www.sacrd.org/es/portal/mhp/?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=57,"?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_about_them&a=572,9",guideme,-,1,1
https://www.sacrd.org/es/portal/mhp/?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=,"?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=572,9&gr=2",attribute,2,1,1
https://www.sacrd.org/es/portal/mhp/?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=,"?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_experiencing&a=572,9&gr=2",guideme,-,1,1
"https://www.sacrd.org/es/portal/mhp/?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=572,9","?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_payment&a=572,9,65&gr=2",attribute,65,1,1
"https://www.sacrd.org/es/portal/mhp/?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=572,","?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_provider&a=572,9&gr=2",guideme,-,1,1
https://www.sacrd.org/es/portal/mhp/?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_fo,?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=572,attribute,572,1,1
https://www.sacrd.org/es/portal/mhp/?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_fo,?zipcode=78002&lat=29.42364&lng=-98.48647&gp=mhp_seeking_help_for&a=572,guideme,-,1,1
"https://www.sacrd.org/es/portal/mhp/?zipcode=78201&lat=29.42364&lng=-98.48647&gp=mainPage&a=572,3,65","?zipcode=78201&lat=29.42364&lng=-98.48647&gp=mainPage&a=572,3,65,100",attribute,100,1,1
"https://www.sacrd.org/es/portal/mhp/?zipcode=78201&lat=29.42364&lng=-98.48647&gp=mainPage&a=572,3,65","?zipcode=78201&lat=29.42364&lng=-98.48647&gp=mainPage&a=572,3,65,100&s=psychol",attribute,100,1,1
https://www.sacrd.org/es/portal/mhp/?zipcode=78253&lat=29.42364&lng=-98.48647&gp=mhp_start,?zipcode=78253&lat=29.42364&lng=-98.48647&gp=mhp_start,guideme,-,1,1
https://www.sacrd.org/es/portal/sadigitalconnects/?gp=mainPage&a=294,?gp=mainPage&a=294,attribute,294,1,1
"https://www.sacrd.org/es/portal/sadigitalconnects/?gp=mainPage&a=294,299","?gp=mainPage&a=294,299",attribute,299,1,1
https://www.sacrd.org/es/portal/westcaretx/?gp=mainPage,?gp=mainPage,show_faq,-,1,1
https://www.sacrd.org/housingservices/?gp=hsp_helpfindhousing&zipcode=78253&a=303&nhw=0&gr=53,?gp=hsp_helpfindhousing&zipcode=78253&a=303&nhw=0&gr=53,attribute,53,1,1
"https://www.sacrd.org/housingservices/?gp=hsp_helpfindhousing&zipcode=78253&a=303&nhw=0&gr=53,59","?gp=hsp_helpfindhousing&zipcode=78253&a=303&nhw=0&gr=53,59",attribute,59,1,1
https://www.sacrd.org/housingservices/?gp=hsp_helppayhousing&zipcode=78073&a=302&nhw=3&gr=78,?gp=hsp_helppayhousing&zipcode=78073&a=302&nhw=3&gr=78,attribute,78,1,1
"https://www.sacrd.org/housingservices/?gp=hsp_helppayhousing&zipcode=78073&a=302&nhw=3&gr=78,28","?gp=hsp_helppayhousing&zipcode=78073&a=302&nhw=3&gr=78,28",attribute,28,1,1
"https://www.sacrd.org/housingservices/?gp=hsp_helppayhousing&zipcode=78073&a=302&nhw=3&gr=78,92","?gp=hsp_helppayhousing&zipcode=78073&a=302&nhw=3&gr=78,92",attribute,92,1,1
https://www.sacrd.org/housingservices/?gp=hsp_helppayhousing&zipcode=78218&a=302&nhw=3&gr=92,?gp=hsp_helppayhousing&zipcode=78218&a=302&nhw=3&gr=92,attribute,92,1,1
https://www.sacrd.org/housingservices/?gp=hsp_helppayhousing&zipcode=78233&a=302&nhw=3&gr=28,?gp=hsp_helppayhousing&zipcode=78233&a=302&nhw=3&gr=28,attribute,28,1,1
"https://www.sacrd.org/housingservices/?gp=hsp_helppayhousing&zipcode=78233&a=302&nhw=3&gr=28,92","?gp=hsp_helppayhousing&zipcode=78233&a=302&nhw=3&gr=28,92",attribute,92,1,1
"https://www.sacrd.org/housingservices/?gp=hsp_helppayhousing&zipcode=78233&a=302&nhw=3&gr=28,92,99","?gp=hsp_helppayhousing&zipcode=78233&a=302&nhw=3&gr=28,92,99",attribute,99,1,1
https://www.sacrd.org/housingservices/?gp=hsp_masterselector&zipcode=78073&a=302,?gp=hsp_masterselector&zipcode=78073&a=302,attribute,302,1,1
https://www.sacrd.org/housingservices/?gp=hsp_masterselector&zipcode=78073&a=302,?gp=hsp_masterselector&zipcode=78073&a=302,guideme,-,1,1
https://www.sacrd.org/housingservices/?gp=hsp_masterselector&zipcode=78213&a=303,?gp=hsp_masterselector&zipcode=78213&a=303,attribute,303,1,1
https://www.sacrd.org/housingservices/?gp=hsp_masterselector&zipcode=78213&a=303,?gp=hsp_masterselector&zipcode=78213&a=303,guideme,-,1,1
https://www.sacrd.org/housingservices/?gp=hsp_masterselector&zipcode=78218&a=302,?gp=hsp_masterselector&zipcode=78218&a=302,attribute,302,1,1
https://www.sacrd.org/housingservices/?gp=hsp_masterselector&zipcode=78218&a=302,?gp=hsp_masterselector&zipcode=78218&a=302,guideme,-,1,1
https://www.sacrd.org/housingservices/?gp=hsp_masterselector&zipcode=78233&a=302,?gp=hsp_masterselector&zipcode=78233&a=302,attribute,302,1,1
https://www.sacrd.org/housingservices/?gp=hsp_masterselector&zipcode=78233&a=302,?gp=hsp_masterselector&zipcode=78233&a=302,guideme,-,1,1
https://www.sacrd.org/housingservices/?gp=hsp_masterselector&zipcode=78253&a=303,?gp=hsp_masterselector&zipcode=78253&a=303,attribute,303,1,1
https://www.sacrd.org/housingservices/?gp=hsp_masterselector&zipcode=78253&a=303,?gp=hsp_masterselector&zipcode=78253&a=303,guideme,-,1,1
https://www.sacrd.org/housingservices/?gp=hsp_needhelpwith&zipcode=78073&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78073&a=302&nhw=3,guideme,-,1,1
https://www.sacrd.org/housingservices/?gp=hsp_needhelpwith&zipcode=78213&a=303,?gp=hsp_needhelpwith&zipcode=78213&a=303,guideme,-,1,1
https://www.sacrd.org/housingservices/?gp=hsp_needhelpwith&zipcode=78218&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78218&a=302&nhw=3,guideme,-,1,1
https://www.sacrd.org/housingservices/?gp=hsp_needhelpwith&zipcode=78233&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78233&a=302&nhw=3,guideme,-,1,1
https://www.sacrd.org/housingservices/?gp=hsp_needhelpwith&zipcode=78253&a=303&nhw=0,?gp=hsp_needhelpwith&zipcode=78253&a=303&nhw=0,guideme,-,1,1
https://www.sacrd.org/housingservices/?gp=hsp_startingpage#,?gp=hsp_startingpage,guideme,-,1,1
https://www.sacrd.org/housingservices/?gp=hsp_startingpage&zipcode=78227#,?gp=hsp_startingpage&zipcode=78227,guideme,-,1,1
https://www.sacrd.org/housingservices/?gp=mainPage,?gp=mainPage,clear,-,1,1
https://www.sacrd.org/housingservices/?gp=mainPage,?gp=mainPage,show_faq,-,1,1
"https://www.sacrd.org/housingservices/?gp=mainPage&a=431,346&zipcode=78205&lat=29.42364&lng=-98.4864","?gp=mainPage&a=431,346&zipcode=78205&lat=29.42364&lng=-98.48647",attribute,346,1,1
"https://www.sacrd.org/housingservices/?gp=mainPage&a=431,346,432&zipcode=78205&lat=29.42364&lng=-98.","?gp=mainPage&a=431,346,432&zipcode=78205&lat=29.42364&lng=-98.48647",attribute,432,1,1
"https://www.sacrd.org/housingservices/?gp=mainPage&a=431,346,432,491&zipcode=78205&lat=29.42364&lng=","?gp=mainPage&a=431,346,432,491&zipcode=78205&lat=29.42364&lng=-98.48647",attribute,491,1,1
"https://www.sacrd.org/housingservices/?gp=mainPage&a=431,346,432,491,494&zipcode=78205&lat=29.42364&","?gp=mainPage&a=431,346,432,491,494&zipcode=78205&lat=29.42364&lng=-98.48647",attribute,494,1,1
"https://www.sacrd.org/housingservices/?gp=mainPage&a=431,346,432,491,494,479&zipcode=78205&lat=29.42","?gp=mainPage&a=431,346,432,491,494,479&zipcode=78205&lat=29.42364&lng=-98.48647",attribute,479,1,1
"https://www.sacrd.org/housingservices/?gp=mainPage&a=431,346,432,491,494,479,442&zipcode=78205&lat=2","?gp=mainPage&a=431,346,432,491,494,479,442&zipcode=78205&lat=29.42364&lng=-98.48647",attribute,442,1,1
"https://www.sacrd.org/housingservices/?gp=mainPage&a=431,346,432,491,494,479,442,575&zipcode=45014&l","?gp=mainPage&a=431,346,432,491,494,479,442,575&zipcode=45014&lat=29.42364&lng=-98.48647",attribute,575,1,1
"https://www.sacrd.org/housingservices/?gp=mainPage&a=431,346,432,491,494,479,442,575,581&zipcode=450","?gp=mainPage&a=431,346,432,491,494,479,442,575,581&zipcode=45014&lat=29.42364&lng=-98.48647",attribute,581,1,1
"https://www.sacrd.org/housingservices/?gp=mainPage&a=431,346,432,491,494,479,442,575,581,520&zipcode","?gp=mainPage&a=431,346,432,491,494,479,442,575,581,520&zipcode=45014&lat=29.42364&lng=-98.48647",attribute,520,1,1
