OBJECTID,CASEID,OBJECTID_2,CartID,MSAG_Name
36836,1017125562,50729,"401221",W HUTCHINS PLACE
36837,1017125576,36431,"821519",HUEBNER RD
36838,1017125613,12813,"8483254",A-10754
36839,1017125723,61570,"405975",CARLISLE AVE
36840,1017125746,21068,"407316",MONTEREY ST
36841,1017125752,83891,"309120",JEANETTE DR
36842,1017125761,76876,"309107",SHANNON LEE
36843,1017125844,26499,"509613",OLD CORPUS CHRISTI RD
36844,1017125857,72801,"509112",S NEW BRAUNFELS AVE
36845,1017125936,37576,"311697",RILLA VISTA
36846,1017125984,48143,"401970",GROSVENOR BLVD
36847,1017126014,12487,"403746",GROWDON RD
36848,1017126043,64238,"505925",NELSON AVE
36849,1017126046,14269,"508193",N MITTMAN ST
36850,1017126057,71285,"513839",Walsh Rd
36851,1017126070,8731,"408584",HUNT LN
36852,1017126078,24165,"824192",HISTORIC OLD HWY 90
36853,1017126092,82142,"504229",99TH ST
36854,1017126187,1847,"418582",AVE MARIA DR
36855,1017126189,84016,"202319",N HAMILTON AVE
36856,1017126197,20090,"309005",TOEPPERWEIN RD
36857,1017126205,44062,"518006",COVEL
36858,1017126210,86731,"519523",GRISSOM BRANCH
36859,1017126213,16014,"309106",BARBARA
36860,1017126216,16014,"309106",BARBARA
36861,1017126221,96386,"407189",ALDRICH DR
36861,1017126221,90783,"423774",PARALLEL DR
36862,1017126225,18572,"505654",E COMMERCE ST
36863,1017126236,46776,"410094",WOODLINE
36864,1017126244,6955,"824422",Martinez Losoya
36865,1017126279,64776,"513595",CANYON GOLF RD
36866,1017126318,87421,"309101",TEAKWOOD LN
36867,1017126323,75448,"309070",SANDALWOOD
36868,1017126342,30529,"502149",SHRADER ST
36869,1017126396,13329,"308253",WELLESLEY BLVD
36870,1017126411,7458,"410325",LES HARRISON DR
36871,1017126422,282,"508115",N PALMETTO
36872,1017126423,13132,"417862",CULEBRA RD
36873,1017126470,74099,"511910",Blue Oak Pass
36874,1017126481,14019,"431587",HUNT LN
36875,1017126490,58121,"208220",BOERNE STAGE RD
36876,1017126524,46560,"311724",EL MONTAN AVE
36877,1017126530,66056,"312912",INDUSTRY PARK DR
36878,1017126533,75140,"313262",BICENTENNIAL DR
36879,1017126679,24633,"503858",TRENTON ST
36880,1017126696,81392,"418727",GARDINA ST
36881,1017126699,31327,"415837",CINNAMON HILL
36882,1017126711,82653,"821995",FLIPPER DR
36883,1017126746,67551,"422821",RAY ELLISON BLVD
36884,1017126747,59825,"845130",HUEBNER RD
36885,1017126867,38201,"405959",VERMONT
36886,1017126882,87472,"418284",WEIZMANN
36887,1017127058,66882,"403733",AMAYA
36888,1017127059,73021,"403737",PATTON BLVD
36889,1017127074,52076,"505991",S MITTMAN ST
36890,1017127113,93508,"509566",NANCY CAROLE WAY
36891,1017127116,80605,"423259",HOLDER AVE
36892,1017127250,37508,"501948",STORY LN
36893,1017127323,86498,"312402",CANYON GOLF RD
36894,1017127389,59654,"310564",W MULBERRY AVE
36895,1017127491,66066,"312937",MOONSTONE
36896,1017127501,78460,"402129",W HARLAN AVE
36897,1017127533,22667,"509311",LEBANON ST
36898,1017127642,82252,"430139",SHAVANO CT
36899,1017127666,37744,"426622",TIOGA PASS
36900,1017127673,17176,"207592",AMBUSH DR
36901,1017127717,4875,"414476",STONEFIELD PLACE
36902,1017127748,24353,"400930",CRITTENDON
36903,1017127756,69952,"414838",HUNTSMAN RD
36904,1017127842,54257,"308761",FOX RUN
36905,1017127863,52387,"520953",WESTOVER HILLS BLVD
36906,1017127894,88646,"509428",SANCO ST
36907,1017127968,35431,"410499",ROGERS RD
36908,1017128069,14794,"418579",AVE MARIA DR
36909,1017128077,83439,"502795",S HACKBERRY ST
36910,1017128213,97180,"419013",W WILDWOOD
36911,1017128249,6343,"209406",WAVERLY
36912,1017128263,90173,"308237",NORTHRIDGE DR
36913,1017128319,81822,"308092",ROCKHILL DR
36914,1017128357,26868,"308061",LARKWOOD DR
36915,1017128492,84993,"845463",PRUE RD
36916,1017128506,66133,"423399",GARDEN BROOK
36917,1017128599,55097,"419018",CAPITOL
36918,1017128620,78456,"504117",SANTA RITA ST
36919,1017128662,38039,"507870",W PECAN ST
36920,1017128673,79588,"317859",CEDAR FARM
36921,1017128701,6047,"400849",PEABODY AVE
36922,1017128703,63358,"431060",WURZBACH RD
36923,1017128704,69410,"313252",CORNERWAY BLVD
36924,1017128711,51100,"312853",SPACE CENTER DR
36925,1017128730,23008,"412675",HILLCREST DR
36926,1017128861,90951,"415472",SHADOW BEND
36927,1017128922,59713,"423816",CROYDEN AVE
36928,1017128994,3694,"412063",HEMPHILL ST
36929,1017129039,45920,"408942",EL PASO ST
36930,1017129093,5402,"430307",EWING HALSELL
36931,1017129272,44433,"412529",BENRUS
36932,1017129293,73657,"514580",Celtic Corner
36933,1017129496,92453,"429551",SAGE TERRACE
36934,1017129549,35344,"304113",CLEAR SPG
36935,1017129572,53553,"304114",FIRST VIEW DR
36936,1017129578,28479,"846561",STONECROFT
36937,1017129579,53553,"304114",FIRST VIEW DR
36938,1017129582,53553,"304114",FIRST VIEW DR
36939,1017129606,13441,"304112",LONGVALE
36940,1017129612,13441,"304112",LONGVALE
36941,1017129620,13441,"304112",LONGVALE
36942,1017129624,34492,"845476",W MILITARY DR
36943,1017129627,35344,"304113",CLEAR SPG
36944,1017129634,13441,"304112",LONGVALE
36945,1017129643,35344,"304113",CLEAR SPG
36946,1017129652,35344,"304113",CLEAR SPG
36947,1017129660,35344,"304113",CLEAR SPG
36948,1017129675,41518,"407639",BUENA VISTA ST
36949,1017129694,38257,"415437",WOODCLIFFE DR
36950,1017129845,71666,"313020",PERRIN CRK
36951,1017129865,62255,"8479310",MARTINEZ WAY
36952,1017129889,49945,"305325",CHEEVER BLVD
36953,1017130067,3030,"407817",S CIBOLO ST
36954,1017130202,7664,"508600",WYCLIFF
36955,1017130304,51424,"313631",N ALAMO ST
36956,1017130352,88181,"508599",WYCLIFF
36957,1017130363,75570,"501700",BOXWOOD
36958,1017130424,47510,"401935",CLOVIS PLACE
36959,1017130498,68065,"407704",W COMMERCE ST
36960,1017130532,46566,"207025",W WILDWOOD
36961,1017130572,42873,"408673",WEIR AVE
36962,1017130578,5179,"405088",N FRIO
36963,1017130580,40327,"846304",N FRIO
36964,1017130610,11537,"310907",E MULBERRY AVE
36965,1017130616,27135,"412074",FERMI DR
36966,1017130683,6292,"422753",W COMMERCE ST
36967,1017130689,77239,"517053",CHIHUAHUA ST
36968,1017130737,62813,"403346",ESCALON AVE
36969,1017130741,62004,"310604",E MULBERRY AVE
36970,1017130761,17377,"404603",RUIZ ST
36971,1017130796,70342,"317368",BENKE FARM
36972,1017130818,54541,"403521",AIRLAWN
36973,1017130855,39969,"8479212",BLUE LANDING
36974,1017130927,45727,"411795",INGRAM RD
36975,1017131076,77227,"505902",WESTFALL AVE
36976,1017131173,33382,"416199",Black Bass
36977,1017131237,46968,"504174",CHAUCER AVE
36978,1017131318,26787,"847532",VERANO PKWY
36979,1017131341,16226,"205285",ECKHERT RD
36980,1017131343,93648,"421715",SHADY LANE DR
36981,1017131356,49150,"401918",AARON PLACE
36982,1017131538,,,
36983,1017131555,16476,"403147",SHELBY
36984,1017131558,5349,"413990",BRIGADOON
36985,1017131794,54881,"313382",OGDEN ST
36986,1017131805,16004,"408013",S SAN JACINTO ST
36987,1017131811,79588,"317859",CEDAR FARM
36988,1017131958,19866,"406669",MARBACH RD
36989,1017131959,26832,"508940",WAYNE DR
36990,1017132064,66314,"307545",ROWE DR
36991,1017132175,67221,"404806",W COMMERCE ST
36992,1017132210,32207,"847468",STONECROFT
36993,1017132229,33901,"309266",LORENZ RD
36994,1017132282,32207,"847468",STONECROFT
36995,1017132364,32376,"508162",N NEW BRAUNFELS AVE
36996,1017132533,42808,"429704",MEADOW WAY DR
36997,1017132582,38776,"844736",UNNAMED RD AT BRAUBACH
36998,1017132600,37744,"426622",TIOGA PASS
36999,1017132673,32013,"400245",GILLETTE BLVD
37000,1017133063,91463,"408604",HATFIELD DR
37001,1017133107,23016,"405852",ZAVALLA ST
37002,1017133227,58741,"514475",MONTE SECO
37003,1017133231,50058,"509152",ENFIELD
37004,1017133240,32207,"847468",STONECROFT
37005,1017133248,73222,"513760",FAIRLAWN DR
37006,1017133258,53722,"512545",MIHO
37007,1017133274,79919,"512552",CINCO RIOS
37008,1017133354,49542,"509160",GOLIAD RD
37009,1017133384,82465,"405950",CHALMERS AVE
37010,1017133427,88020,"307910",BREES BLVD
37011,1017133428,61179,"423564",MERIDA ST
37012,1017133463,51269,"407877",SAN LUIS ST
37013,1017133573,75412,"411771",JOE NEWTON
37014,1017133719,70189,"8478898",FLOYD CURL
37015,1017133887,50954,"414878",KIMES PARK DR
37016,1017133915,20518,"407776",S CHUPADERAS
37017,1017133938,12844,"407987",SAN FERNANDO ST
37018,1017133960,72732,"408218",SAN PATRICIO
37019,1017134003,45846,"408364",MERIDA ST
37020,1017134030,85975,"408182",S RICHTER ST
37021,1017134063,52354,"408186",S SAN MARCOS
37022,1017134121,73968,"823987",QUINTANA RD
37023,1017134153,71276,"312503",W DEWEY PLACE
37024,1017134162,84362,"8480464",BRAUN CREST
37025,1017134168,35780,"207863",GUILBEAU RD
37026,1017134266,8171,"406592",HERBERT LN
37027,1017134283,79802,"514960",WATSON RD
37028,1017134378,2879,"406599",ZUPAN LN
37029,1017134381,27532,"310909",E HILDEBRAND AVE
37030,1017134414,44062,"518006",COVEL
37031,1017134608,28529,"312899",WEHMAN DR
37032,1017134622,19763,"847603",FORDS LANDING
37033,1017134647,96818,"412403",ZACHRY DR
37034,1017134720,32834,"824053",BROOKLYN AVE
37035,1017134734,61853,"407387",SW 36TH ST
37036,1017134743,5573,"408560",S BRAZOS ST
37037,1017134753,86498,"312402",CANYON GOLF RD
37038,1017134762,17122,"415190",CHASE HILL BLVD
37039,1017134767,87584,"8483163",A-10631
37040,1017134768,70677,"823906",N SAN IGNACIO
37041,1017134801,20330,"422192",UNIVERSITY OAK
37042,1017134867,32196,"406762",TIMBERCREEK DR
37043,1017135078,48282,"301865",GREEN RD
37044,1017135336,34394,"403608",WESCOTT
37045,1017135459,15019,"314148",INTERSTATE DR
37046,1017135584,72210,"311008",MERTZ DR
37047,1017135638,19166,"407875",SAN LUIS ST
37048,1017135655,67429,"403923",HISTORIC OLD HWY 90
37049,1017135661,43960,"312903",BINZ-ENGLEMAN RD
37050,1017135774,57910,"309071",SANDALWOOD
37051,1017135832,3167,"305673",ROYAL OAKS DR
37052,1017135860,76612,"210402",SENISA SPGS
37053,1017135866,80943,"415712",GREATVIEW DR
37054,1017135912,86311,"313240",CORNER PKWY
37055,1017135915,61570,"405975",CARLISLE AVE
37056,1017135919,86858,"313251",CENTERPIECE DR
37057,1017135944,13289,"429916",SALTILLO ST
37058,1017135950,91463,"408604",HATFIELD DR
37059,1017135972,6111,"416740",BABCOCK RD
37060,1017136126,86202,"203112",E EVANS RD
37061,1017136192,3167,"305673",ROYAL OAKS DR
37062,1017136215,5337,"415752",CONSOLE
37063,1017136264,15714,"313277",DIETRICH RD
37064,1017136469,19987,"205447",LOCKHILL-SELMA RD
37065,1017136471,88688,"511842",S FOSTER RD
37066,1017136473,85735,"418085",MIDER
37067,1017136480,1361,"305288",BUSBY DR
37068,1017136508,46361,"305277",LAURELHURST
37069,1017136514,3476,"305280",LAURELHURST
37070,1017136535,55111,"305672",ROYAL OAKS DR
37071,1017136537,17934,"509527",BRUSSELS DR
37072,1017136540,74323,"305697",WYNDALE
37073,1017136590,44807,"415950",MEDICAL DR
37074,1017136613,21211,"415755",HORIZON HILL BLVD
37075,1017136644,5337,"415752",CONSOLE
37076,1017136659,37693,"418077",CONBES
37077,1017136702,52176,"305677",OAK GLEN
37078,1017136715,71382,"512985",CITY-BASE LANDING
37079,1017136726,5495,"418083",MCCARTY
37080,1017136728,1557,"308843",ROSS OAK
37081,1017136730,54824,"418080",GRABO
37082,1017136738,23009,"308104",E TERRA ALTA
37083,1017136745,56021,"308135",ROBINHOOD PLACE
37084,1017136746,54476,"510089",DOLOROSA
37085,1017136776,28882,"419205",WESTWOOD
37086,1017136795,26430,"510531",PARK RD
37087,1017136798,76202,"310975",MILLWOOD LN
37088,1017136812,32834,"824053",BROOKLYN AVE
37089,1017136827,88955,"311651",NORTHSTAR
37090,1017136829,84388,"311653",SAHARA
37091,1017136833,62131,"400847",W GERALD
37092,1017136844,93397,"308401",HARRY WURZBACH
37093,1017136849,72732,"408218",SAN PATRICIO
37094,1017136853,38069,"308062",LARKWOOD DR
37095,1017136863,25150,"507640",DUVAL
37096,1017136907,30620,"307966",GREENWICH BLVD
37097,1017136936,70747,"403642",HOBART ST
37098,1017137045,30577,"312201",ENCINO RIO
37099,1017137131,69250,"305865",AVENIDA PRIMA
37100,1017137143,83514,"824838",TOEPPERWEIN RD
37101,1017137340,91044,"305593",PASO DEL NORTE
37102,1017137390,60001,"423782",BAY ST
37103,1017137698,40603,"517896",W WOODLAWN
37104,1017137706,79735,"847089",W HILDEBRAND AVE
37105,1017137753,55457,"308365",DOVE HAVEN
37106,1017137880,17079,"304097",LOCKWAY
37107,1017137896,43864,"303893",CHLOE DR
37108,1017137983,65491,"308339",PIKE RD
37109,1017137990,92945,"308032",ALBIN DR
37110,1017138026,67507,"304092",CENTER GATE DR
37111,1017138034,88669,"407886",SAN LUIS ST
37112,1017138091,72512,"409685",WAR CLOUD DR
37113,1017138209,76203,"308031",ALBIN DR
37114,1017138218,4604,"501761",W DICKSON AVE
37115,1017138277,71666,"313020",PERRIN CRK
37116,1017138287,96806,"313009",WHIRLWIND DR
37117,1017138395,26419,"502159",BUNDY
37118,1017138489,40559,"503633",COMO
37119,1017138503,28917,"311650",NORTHVALLEY
37120,1017138514,46461,"418072",COBBLE DR
37121,1017138524,57793,"408757",REMIGIO
37122,1017138646,10823,"309267",CORITA DR
37123,1017138698,5417,"407990",SAN FERNANDO ST
37124,1017138707,6121,"313011",DODGE ST
37125,1017138719,17379,"502220",ESSEX ST
37126,1017138723,9420,"306773",STORMY HILLS
37127,1017138769,33183,"308029",ALBIN DR
37128,1017138819,37508,"501948",STORY LN
37129,1017138828,14500,"209392",CINCINNATI AVE
37130,1017138882,29874,"418059",W RAMSEY
37131,1017138890,94520,"311656",W RAMSEY
37132,1017138961,14980,"844422",LAUREATE DR
37133,1017138974,6337,"508782",LAWNVIEW
37134,1017138983,8418,"205262",VERBENA RD
37135,1017139013,52920,"846852",E HILDEBRAND AVE
37135,1017139013,72567,"310913",E HILDEBRAND AVE
37136,1017139036,2016,"408336",POTOSI ST
37137,1017139048,25779,"502229",FLORIDA
37138,1017139051,94571,"408937",EL PASO ST
37139,1017139062,45517,"312909",GREATFARE
37140,1017139065,22160,"308060",WOODCREST DR
37141,1017139115,94520,"311656",W RAMSEY
37142,1017139119,15714,"313277",DIETRICH RD
37143,1017139130,38534,"510017",E HOUSTON ST
37144,1017139143,69410,"313252",CORNERWAY BLVD
37145,1017139156,57919,"308039",KNIGHT ROBIN
37146,1017139227,68092,"205310",WHITBY RD
37147,1017139249,86830,"308417",EISENHAUER RD
37148,1017139253,16402,"309962",GEORGE COOPER
37149,1017139264,9480,"308333",DEERWOOD DR
37150,1017139289,60058,"311153",CONTESSA DR
37151,1017139297,27725,"307709",PLAYER DR
37152,1017139348,41518,"407639",BUENA VISTA ST
37153,1017139372,71065,"505307",E CROCKETT ST
37154,1017139469,11582,"423264",PRICE
37155,1017139571,88002,"412060",HEMPHILL ST
37156,1017139574,12125,"412061",HEMPHILL ST
37157,1017139575,12125,"412061",HEMPHILL ST
37158,1017139595,72453,"209363",W MISTLETOE
37159,1017139779,52240,"509663",OLD CORPUS CHRISTI RD
37160,1017139873,81534,"414710",SPRING LEAF
37161,1017140132,96427,"408340",JEAN ST
37162,1017140137,72453,"209363",W MISTLETOE
37163,1017140169,30393,"429718",W Jett Rd
37164,1017140220,66056,"312912",INDUSTRY PARK DR
37165,1017140261,19449,"310076",SUGAR CREST
37166,1017140438,14561,"209177",N BRAZOS ST
37167,1017140455,57919,"308039",KNIGHT ROBIN
37168,1017140482,53490,"824937",SUMMER FEST DR
37169,1017140786,49688,"416429",HAWK SPGS
37170,1017140895,54584,"310334",COMMERCE PKWY
37171,1017140898,45854,"307961",GREENWICH BLVD
37172,1017140900,74683,"209178",N BRAZOS ST
37173,1017140936,25982,"318169",ASHBURY LODGE
37174,1017141002,36700,"308070",URBAN CREST
37175,1017141008,24421,"306868",SUN RDG
37176,1017141107,43519,"307962",GREENWICH BLVD
37177,1017141114,60161,"422190",UNIVERSITY OAK
37178,1017141165,51312,"406490",PRESCOTT DR
37179,1017141223,22894,"408130",COLIMA ST
37180,1017141243,83439,"502795",S HACKBERRY ST
37181,1017141245,90707,"846718",KNOLLCREEK
37182,1017141257,85076,"314512",Oconnor Rd
37183,1017141291,9420,"306773",STORMY HILLS
37184,1017141301,94441,"418082",MCCARTY
37185,1017141346,13260,"308202",WOODRIDGE DR
37186,1017141349,12440,"308086",ROCKHILL DR
37187,1017141416,85191,"309332",NACOGDOCHES RD
37188,1017141431,50846,"8482961",A-10430
37189,1017141432,7721,"8482962",A-10431
37190,1017141463,92068,"415502",TIOGA
37191,1017141476,23430,"308177",N NEW BRAUNFELS AVE
37192,1017141484,26344,"408400",CALLES ST
37193,1017141582,70747,"403642",HOBART ST
37194,1017141846,3694,"412063",HEMPHILL ST
37195,1017141855,75725,"313125",CASTLE HUNT DR
37196,1017142125,61769,"507298",LASSES
37197,1017142164,64688,"306950",TAMPKE PLACE
37198,1017142171,55449,"306522",AYRSHIRE
37199,1017142177,13325,"306703",Oconnor Rd
37200,1017142181,35629,"306781",STORMY SUNSET
37201,1017142183,96338,"844766",VANCE JACKSON
37202,1017142217,33142,"8478586",EWING HALSELL
37203,1017142344,30606,"310330",RITTIMAN RD
37204,1017142348,81865,"311679",SAN PEDRO AVE
37205,1017142383,61772,"413235",GREENHAVEN
37206,1017142470,79910,"313227",FACTORY HILL
37207,1017142669,84537,"517717",TRINITY PARK
37208,1017142712,32307,"309914",HARRY WURZBACH
37209,1017142818,80357,"406648",HISTORIC OLD HWY 90
37210,1017142898,61441,"409808",SAIL LOFT CIR
37211,1017142990,3151,"205459",LOCKHILL-SELMA RD
37212,1017143255,31096,"405673",COTTONWOOD AVE
37213,1017143260,85191,"309332",NACOGDOCHES RD
37214,1017143269,60154,"846321",W NOTTINGHAM DR
37215,1017143273,1434,"500855",S FLORES RD
37216,1017143281,27931,"418084",MCCARTY
37217,1017143285,78080,"304861",WILD TURKEY EAST
37218,1017143460,45844,"406667",MARBACH RD
37219,1017143502,73617,"408620",FILLMORE DR
37220,1017143526,68863,"412401",ZACHRY DR
37221,1017143577,33490,"310996",STOCKTON DR
37222,1017143594,53285,"413220",MACKEY
37223,1017143621,52437,"308545",COUNTRY WOOD
37224,1017143643,67151,"507888",N FLORES ST
37225,1017143706,70258,"502588",BOOKER ALLEY
37226,1017143767,12765,"418824",ALAMETOS ST
37227,1017143769,9578,"406032",BRIGHTON ST
37228,1017143772,30505,"402044",ROSEBUD LN
37229,1017143784,45659,"401857",W HUTCHINS PLACE
37230,1017143799,51218,"8479228",CHIPPER CROSSING
37231,1017143835,30725,"418411",CRAIGMONT LN
37232,1017143865,53875,"304895",PECAN STATION
37233,1017144704,14401,"308201",WOODRIDGE DR
37234,1017144730,3260,"207781",WRIGHT WAY DR
37235,1017144776,7028,"206541",LOCKHILL-SELMA RD
37236,1017144777,27744,"421817",LA CANTERA PKWY
37237,1017144810,25277,"201753",E EVANS RD
37238,1017144911,57204,"411986",CALLAGHAN RD
37239,1017144913,88095,"414294",GUILBEAU RD
37240,1017144914,12266,"844470",Research Dr
37241,1017144921,51375,"510051",LOSOYA
37242,1017144922,30211,"414298",GUILBEAU RD
37243,1017144924,88580,"207869",GUILBEAU RD
37244,1017144925,5772,"411469",MARBLE CRK
37245,1017144927,28259,"846941",WICKERSHAM
37246,1017144932,21254,"8476519",HIGH BRANCH
37247,1017144956,51250,"416027",HORN BLVD
37248,1017144957,63652,"418819",CATALINA
37249,1017145143,17903,"8482905",A-10884
37250,1017145521,3502,"508866",PICKWELL DR
37251,1017145809,71352,"414138",NEW GUILBEAU RD
37252,1017145880,9969,"309454",VAN DYKE
37253,1017145922,62035,"418314",EL MONTE BLVD
37254,1017146079,64865,"8483470",A-10967
37255,1017146128,61822,"847029",BYNUM AVE
37256,1017146472,93710,"429955",SW 26TH ST
37257,1017146575,87937,"509246",S PRESA ST
37258,1017146599,34383,"209467",N SABINAS
37259,1017146615,10562,"510199",E COMMERCE ST
37260,1017146664,51250,"416027",HORN BLVD
37261,1017146665,2792,"844925",PRUE RD
37262,1017146833,12773,"520425",Mauermann Rd
37263,1017146905,36000,"305798",STONEY SUMMIT
37264,1017147024,9442,"412638",E LIGUSTRUM
37265,1017147075,9995,"428446",LAGUNA RIO
37266,1017147155,23302,"404652",PEREZ ST
37267,1017147316,44726,"416674",EVERS RD
37268,1017147425,3935,"206261",EVERS RD
37269,1017147445,3935,"206261",EVERS RD
37270,1017147751,41664,"431459",S SAN JACINTO ST
37271,1017147850,42033,"422837",AMBER VALLEY
37272,1017147960,28407,"313891",N GREEN MOUNTAIN RD
37273,1017147992,64908,"401022",LONGMEADOW
37274,1017148012,80357,"406648",HISTORIC OLD HWY 90
37275,1017148013,57171,"311049",HALLMARK
37276,1017148032,5495,"418083",MCCARTY
37277,1017148038,18000,"418081",SOUTHTRAIL
37278,1017148068,13599,"505865",ST ANTHONY AVE
37279,1017148080,3935,"206261",EVERS RD
37280,1017148085,22894,"408130",COLIMA ST
37281,1017148111,84077,"403408",PLEASANTON RD
37282,1017148181,76594,"207953",FREDERICKSBURG RD
37283,1017148260,57384,"501391",S BLUE WING RD
37284,1017148386,66514,"419380",W HOLLYWOOD AVE
37285,1017148444,42717,"823701",EVERS RD
37286,1017148452,73103,"504910",E MITCHELL ST
37287,1017148463,37622,"502972",E CESAR CHAVEZ BLVD
37288,1017148475,3977,"310989",SPRUCEWOOD
37289,1017148617,88887,"821102",THOUSAND OAKS
37290,1017148667,35069,"502898",CACTUS ST
37291,1017148697,86153,"504147",RILLING RD
37292,1017148735,44726,"416674",EVERS RD
37293,1017148762,87646,"415429",KERRYBROOK CT
37294,1017148859,9466,"502763",CACTUS ST
37295,1017148884,74530,"512299",99TH ST
37296,1017148886,48440,"502397",W DREXEL AVE
37297,1017148891,82137,"508098",LAMAR ST
37298,1017148893,67129,"423692",WESTPOND DR
37299,1017148918,44096,"310987",REXFORD
37300,1017148920,21349,"311194",DESERT SANDS
37301,1017148933,1444,"418066",NORTHTRAIL
37302,1017148987,8503,"502491",NEVADA
37303,1017149010,66973,"504325",S OLIVE ST
37304,1017149040,44062,"518006",COVEL
37305,1017149103,39965,"508958",WILLENBROCK
37306,1017149112,18354,"311053",PARKRIDGE
37307,1017149187,4479,"202873",BLUERIDGE
37308,1017149192,39250,"203361",BLUERIDGE
37309,1017149196,25493,"203365",BLUERIDGE
37310,1017149200,17030,"413623",LOMA PARK DR
37311,1017149213,37582,"413618",HOLY CROSS
37312,1017149219,68551,"8476903",MARBACH RD
37313,1017149253,34886,"400978",BARLITE BLVD
37314,1017149282,44726,"416674",EVERS RD
37315,1017149326,73968,"823987",QUINTANA RD
37316,1017149327,57978,"8482411",TERRA OAK
37317,1017149355,23114,"411100",TIMBER PARK
37318,1017149356,23537,"418121",SOUTHBRIDGE
37319,1017149368,20919,"305782",STONEY CROSSING
37320,1017149369,5199,"310904",E MULBERRY AVE
37321,1017149371,61822,"847029",BYNUM AVE
37322,1017149405,23438,"507631",MUNCEY
37323,1017149469,31776,"400175",PALO ALTO RD
37324,1017149471,18372,"311122",COUNTRY VILLAGE
37325,1017149481,69593,"400174",PALO ALTO RD
37326,1017149492,69593,"400174",PALO ALTO RD
37327,1017149494,81689,"305821",STONEY SQ
37328,1017149497,96944,"307082",RIDGE COUNTRY
37329,1017149513,37900,"822000",STOWERS BLVD
37330,1017149545,72778,"506058",G ST
37331,1017149548,32708,"509557",DIRECTOR DR
37332,1017149696,17581,"416673",EVERS RD
37333,1017149960,85476,"419470",W HILDEBRAND AVE
37334,1017149993,17581,"416673",EVERS RD
37335,1017150010,13325,"306703",Oconnor Rd
37336,1017150025,52385,"505083",REFUGIO ST
37337,1017150082,93527,"319050",Oconnor Rd
37338,1017150107,60152,"410741",RIDGE PATH
37339,1017150139,13260,"308202",WOODRIDGE DR
37340,1017150186,83277,"408702",JAMAR
37341,1017150356,19230,"205305",HUEBNER RD
37342,1017150394,14877,"313338",RITTIMAN PLAZA
37343,1017150442,41407,"506977",VISTA
37344,1017150450,41802,"310486",BENTLEY
37345,1017150471,3559,"401491",MICHAEL BRIAN
37346,1017150528,86276,"405652",E THEO AVE
37347,1017150666,43855,"420354",STONEY TRAIL CIR
37348,1017150732,88727,"310901",E MULBERRY AVE
37349,1017150759,80602,"506203",KAYTON AVE
37350,1017150848,53559,"414929",SUNSET VILLAGE DR
37351,1017151001,87731,"402094",COMMERCIAL AVE
37352,1017151079,86682,"506178",HAMMOND AVE
37353,1017151082,38723,"402047",W GERALD
37354,1017151108,59319,"850131",S MEDINA
37355,1017151173,26419,"502159",BUNDY
37356,1017151182,37900,"822000",STOWERS BLVD
37357,1017151207,75179,"824995",TRADESMAN DR
37358,1017151261,96021,"312699",N HACKBERRY ST
37359,1017151264,64096,"844679",QUINTANA RD
37360,1017151359,74736,"407272",GREYROCK DR
37361,1017151363,2591,"418048",LORENE
37362,1017151366,11168,"304340",HILLPOINT DR
37363,1017151415,40796,"410793",SILENT OAKS
37364,1017151439,86731,"519523",GRISSOM BRANCH
37365,1017151444,80542,"409858",CASSIN RD
37366,1017151449,24511,"311658",MCCARTY
37367,1017151468,45844,"406667",MARBACH RD
37368,1017151486,61506,"403262",W BUCHANAN BLVD
37369,1017151505,36148,"504832",E HIGHLAND BLVD
37370,1017151524,44856,"501755",LANGFORD PLACE
37371,1017151548,78859,"203278",KENTUCKY AVE
37372,1017151554,61025,"415508",COLONY DR
37373,1017151587,13429,"416198",Hunters Pond
37374,1017151618,33605,"307054",CROSSPOINT
37375,1017151629,44651,"305984",N WEIDNER RD
37376,1017151630,91673,"310980",SPRUCEWOOD
37377,1017151652,5199,"310904",E MULBERRY AVE
37378,1017151661,83514,"824838",TOEPPERWEIN RD
37379,1017151662,48527,"506281",HICKS AVE
37380,1017151666,31184,"506309",STEVES AVE
37381,1017151668,87817,"515419",SANTA CLARA PLACE
37382,1017151695,26568,"203254",W ASHBY PLACE
37383,1017151711,9611,"206915",LAKE BLVD
37384,1017151722,9611,"206915",LAKE BLVD
37385,1017151742,19929,"8482972",A-10456
37386,1017151763,72837,"306094",ESPLANADE
37387,1017151764,47940,"408494",S CIBOLO ST
37388,1017151829,9969,"309454",VAN DYKE
37389,1017151968,79965,"423678",ALTITUDE DR
37390,1017151977,6934,"423676",OBSERVATION DR
37391,1017152235,36209,"823927",S VERDE DR
37392,1017152318,30483,"506579",PRESTWICK BLVD
37393,1017152351,25250,"508418",JORDAN CROSSING
37394,1017152373,46960,"305480",MIDDLEX
37395,1017152436,14141,"501623",WOODVILLE
37396,1017152517,23173,"310337",RITTIMAN CROSS
37397,1017152604,83450,"406857",DEMYA
37398,1017152607,89110,"507364",SUBLETT DR
37399,1017152682,60632,"429642",BASSE
37400,1017152717,59824,"419111",BEACON AVE
37401,1017152753,28480,"310483",BUSINESS PARK
37402,1017152804,86311,"313240",CORNER PKWY
37403,1017152822,50504,"503840",MARTIN LUTHER KING DR
37404,1017152824,64378,"502078",YUCCA ST
37405,1017152982,77827,"501955",MONTROSE
37406,1017152986,68384,"313341",HOLBROOK
