"ProjectCategory","SMPProjectID","CouncilDistrict","ProjectStreet","StreetFrom","StreetTo","ProjectLimits","FiscalYear","Application","Type_","Force","WeightedPCI","PBaseFail","FieldBasePave","PFlatWork","EstTotalCost","ProjectStatus","ScheduleStart","ScheduleFinish","ActualStart","ActualFinish","ProjectManager","Contact","Shape_Length","Sealant_App","PCI_Factor","ActStart","ActFinish","ActDuration","START","Oday","Odate","Omonth","Ohour","Oyear","Otime"
"Preservation","28128","10","W Green Mountain Rd","N Loop 1604 E Access Rd","COSA City Limits","W Green Mountain Rd From N Loop 1604 E Access Rd To COSA City Limits",2014,"Crack Seal - City","Sealant","City",92,0,0,0,5943.40036976727,"Proposed",NA,NA,NA,NA,NA,NA,5436.03692360086,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28129","10","Stahl Rd","Judson Rd","N Green Mountain Rd","Stahl Rd From Judson Rd To N Green Mountain Rd",2014,"Crack Seal - City","Sealant","City",96,0,0,0,13134.4146304745,"Proposed",NA,NA,NA,NA,NA,NA,5726.5990162449,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28130","1","Ave Maria Dr","Jackson-keller Rd","San Pedro Ave","Ave Maria Dr From Jackson-keller Rd To San Pedro Ave",2014,"Fog Seal - City","Sealant","City",81,0,0,0,36829.9790862481,"Proposed",NA,NA,NA,NA,NA,NA,3099.27582839167,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28131","7","Alms Park Dr","Highland Park","Winter Park","Alms Park Dr From Highland Park To Winter Park",2014,"Crack Seal - City","Sealant","City",100,0,0,0,1731.21576409944,"Proposed",NA,NA,NA,NA,NA,NA,1583.42905250966,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28132","7","Cominsky Park","Winter Park","Cul-De-Sac","Cominsky Park From Winter Park To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",100,0,0,0,617.883850883241,"Proposed",NA,NA,NA,NA,NA,NA,631.824591260691,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28133","7","Estes Park","Highland Park","Cul-De-Sac","Estes Park From Highland Park To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",96,0,0,0,448.351400632435,"Proposed",NA,NA,NA,NA,NA,NA,467.773614171113,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28134","7","Terrace Park","Highland Park","Cul-De-Sac","Terrace Park From Highland Park To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",96,0,0,0,504.218619553667,"Proposed",NA,NA,NA,NA,NA,NA,514.888188787561,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28135","7","Winter Park","Highland Park","Alms Park Dr","Winter Park From Highland Park To Alms Park Dr",2014,"Crack Seal - City","Sealant","City",97,0,0,0,2150.17842195453,"Proposed",NA,NA,NA,NA,NA,NA,1966.62660547705,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28136","7","Winton Park Dr","Highland Park","Cul-De-Sac","Winton Park Dr From Highland Park To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",100,0,0,0,852.73586423799,"Proposed",NA,NA,NA,NA,NA,NA,842.801513255651,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28137","7","Highland Park","Mainland","Winter Park","Highland Park From Mainland To Winter Park",2014,"Crack Seal - City","Sealant","City",98,0,0,0,2733.43197763159,"Proposed",NA,NA,NA,NA,NA,NA,2544.35377942588,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28138","1","Beacon Ave","kinder","San Angelo","Beacon Ave From kinder To San Angelo",2014,"Slurry Seal - City","Sealant","City",81,0,0,0,17632.3990805346,"AP Change to from 25 to 27",NA,NA,NA,NA,NA,NA,1016.38635653998,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28139","1","San Angelo","Blanco Rd","Beacon Ave","San Angelo From Blanco Rd To Beacon Ave",2014,"Fog Seal - City","Sealant","City",79,0,0,0,13892.0892235537,"Proposed",NA,NA,NA,NA,NA,NA,1091.00177149812,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28140","8","Asbury Vista","Valparaiso Way","Piedmont Glen","Asbury Vista From Valparaiso Way To Piedmont Glen",2014,"Crack Seal - City","Sealant","City",97,0,0,0,2202.48321693873,"Proposed",NA,NA,NA,NA,NA,NA,1611.57308556654,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28141","8","Aurora Crest","Baldwin Rdg","Piedmont Glen","Aurora Crest From Baldwin Rdg To Piedmont Glen",2014,"Crack Seal - City","Sealant","City",100,0,0,0,605.103706250943,"Proposed",NA,NA,NA,NA,NA,NA,504.195966870575,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28142","8","Baldwin Rdg","Valparaiso Way","Aurora Crest","Baldwin Rdg From Valparaiso Way To Aurora Crest",2014,"Crack Seal - City","Sealant","City",100,0,0,0,1367.04356906089,"Proposed",NA,NA,NA,NA,NA,NA,1000.2757822099,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28143","8","Kingston Ranch","Neumann Cv","Asbury Vista","Kingston Ranch From Neumann Cv To Asbury Vista",2014,"Crack Seal - City","Sealant","City",99,0,0,0,2354.53553248736,"Proposed",NA,NA,NA,NA,NA,NA,2153.53859676926,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28144","8","Langston Well","W Hausman Rd","Cul-De-Sac","Langston Well From W Hausman Rd To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",99,0,0,0,1045.27194920757,"Proposed",NA,NA,NA,NA,NA,NA,964.276646727036,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28145","8","Valparaiso Way","Aristotle Pass","Baldwin Rdg","Valparaiso Way From Aristotle Pass To Baldwin Rdg",2014,"Crack Seal - City","Sealant","City",93,0,0,0,2642.57428320108,"Proposed",NA,NA,NA,NA,NA,NA,2005.51805937231,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28146","8","Amherst Bay","Neumann Cv","Oxford Bend","Amherst Bay From Neumann Cv To Oxford Bend",2014,"Crack Seal - City","Sealant","City",97,0,0,0,932.170116981057,"Proposed",NA,NA,NA,NA,NA,NA,852.594619189991,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28147","8","Aristotle Pass","Valparaiso Way","Hopkins Glade","Aristotle Pass From Valparaiso Way To Hopkins Glade",2014,"Crack Seal - City","Sealant","City",99,0,0,0,801.116287035079,"Proposed",NA,NA,NA,NA,NA,NA,760.94272432159,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28148","8","Armstrong Well","Baldwin Rdg","Cul-De-Sac","Armstrong Well From Baldwin Rdg To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",100,0,0,0,677.250895348244,"Proposed",NA,NA,NA,NA,NA,NA,547.003504962318,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28149","8","Barton Holw","Baldwin Rdg","Rhodes Villa","Barton Holw From Baldwin Rdg To Rhodes Villa",2014,"Crack Seal - City","Sealant","City",100,0,0,0,939.302855908486,"Proposed",NA,NA,NA,NA,NA,NA,718.209797880349,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28150","8","Concordia Oak","Aristotle Pass","Cul-De-Sac","Concordia Oak From Aristotle Pass To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",100,0,0,0,206.684076155926,"Proposed",NA,NA,NA,NA,NA,NA,235.608485851939,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28151","8","Doe Ln","Hummingbird Hill","High Mountain Rd","Doe Ln From Hummingbird Hill To High Mountain Rd",2014,"Crack Seal - City","Sealant","City",93,0,0,0,1941.27798640274,"Proposed",NA,NA,NA,NA,NA,NA,1420.44730712756,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28152","8","Neumann Cv","Kingston Ranch","Amherst Bay","Neumann Cv From Kingston Ranch To Amherst Bay",2014,"Crack Seal - City","Sealant","City",100,0,0,0,276.902795500885,"Proposed",NA,NA,NA,NA,NA,NA,320.377947154082,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28153","8","Oxford Bend","Kingston Ranch","Amherst Bay","Oxford Bend From Kingston Ranch To Amherst Bay",2014,"Crack Seal - City","Sealant","City",100,0,0,0,417.715770868338,"Proposed",NA,NA,NA,NA,NA,NA,419.516802675134,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28154","8","Piedmont Glen","Aurora Crest","Cul-De-Sac","Piedmont Glen From Aurora Crest To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",100,0,0,0,1459.85247348277,"Proposed",NA,NA,NA,NA,NA,NA,1117.61147154224,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28155","8","Providence Oak","Asbury Vista","Aurora Crest","Providence Oak From Asbury Vista To Aurora Crest",2014,"Crack Seal - City","Sealant","City",100,0,0,0,1012.49652309134,"Proposed",NA,NA,NA,NA,NA,NA,740.851114442176,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28156","8","Sherbrooke Oak","Asbury Vista","Aurora Crest","Sherbrooke Oak From Asbury Vista To Aurora Crest",2014,"Crack Seal - City","Sealant","City",100,0,0,0,1048.81344935085,"Proposed",NA,NA,NA,NA,NA,NA,802.407421350298,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28157","8","Trent Ranch","Asbury Vista","Baldwin Rdg","Trent Ranch From Asbury Vista To Baldwin Rdg",2014,"Crack Seal - City","Sealant","City",100,0,0,0,956.268740609106,"Proposed",NA,NA,NA,NA,NA,NA,699.708834560125,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28158","3","Felps Blvd","Pleasanton Rd","Walhalla Ave","Felps Blvd From Pleasanton Rd To Walhalla Ave",2014,"Slurry Seal - City","Sealant","City",85,0,0,0,27639.8706084456,"AP Change to from 25 to 27",NA,NA,NA,NA,NA,NA,1358.41002304168,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28159","3","Walhalla Ave","Ashley Rd","Wimberly Blvd","Walhalla Ave From Ashley Rd To Wimberly Blvd",2014,"Slurry Seal - City","Sealant","City",73,0,0,0,56442.6275954036,"AP Change to from 25 to 27",NA,NA,NA,NA,NA,NA,2222.73408750579,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28160","8","Bentley Wells","W Hausman Rd","Valparaiso Way","Bentley Wells From W Hausman Rd To Valparaiso Way",2014,"Crack Seal - City","Sealant","City",95,0,0,0,257.338197198761,"Proposed",NA,NA,NA,NA,NA,NA,200.577724002713,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28161","3","Brink","Felps Blvd","Cul-De-Sac","Brink From Felps Blvd To Cul-De-Sac",2014,"Fog Seal - City","Sealant","City",85,0,0,0,6243.80609214494,"Proposed",NA,NA,NA,NA,NA,NA,301.497848316585,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28162","8","Hampton Dale","Aristotle Pass","Cul-De-Sac","Hampton Dale From Aristotle Pass To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",100,0,0,0,181.371231910023,"Proposed",NA,NA,NA,NA,NA,NA,209.537767730914,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28163","3","Agan","Felps Blvd","Cul-De-Sac","Agan From Felps Blvd To Cul-De-Sac",2014,"Fog Seal - City","Sealant","City",85,0,0,0,4896.3542460469,"Proposed",NA,NA,NA,NA,NA,NA,203.006313441553,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28164","8","Regent Cliff","Aristotle Pass","Concordia Oak","Regent Cliff From Aristotle Pass To Concordia Oak",2014,"Crack Seal - City","Sealant","City",100,0,0,0,164.311789260869,"Proposed",NA,NA,NA,NA,NA,NA,188.396386112808,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28165","8","Rhodes Villa","Valparaiso Way","Barton Holw","Rhodes Villa From Valparaiso Way To Barton Holw",2014,"Crack Seal - City","Sealant","City",99,0,0,0,394.695561935688,"Proposed",NA,NA,NA,NA,NA,NA,288.801630701208,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28166","8","Lavel Spg","Valparaiso Way","Cul-De-Sac","Lavel Spg From Valparaiso Way To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",100,0,0,0,226.554974691368,"Proposed",NA,NA,NA,NA,NA,NA,247.830659536624,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28167","8","Hopkins Glade","Aristotle Pass","Kingston Ranch","Hopkins Glade From Aristotle Pass To Kingston Ranch",2014,"Fog Seal - City","Sealant","City",84,0,0,0,4151.04984949991,"Proposed",NA,NA,NA,NA,NA,NA,407.49834908971,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28171","1","10th St","Ih 37 S Access Rd","Dead End","10th St From Ih 37 S Access Rd To Dead End",2014,"Crack Seal - City","Sealant","City",92,0,0,0,2055.41201140251,"Proposed",NA,NA,NA,NA,NA,NA,1253.30000692825,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28172","1","4th St","Bonham","Lexington Ave","4th St From Bonham To Lexington Ave",2014,"Crack Seal - City","Sealant","City",90,0,0,0,4977.85526784568,"Proposed",NA,NA,NA,NA,NA,NA,2276.45820174559,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28173","3","Barranca Ave","E Formosa Blvd","Dead End","Barranca Ave From E Formosa Blvd To Dead End",2014,"Slurry Seal - City","Sealant","City",76,0,0,0,29896.0247237415,"Proposed",NA,NA,NA,NA,NA,NA,1700.57023458034,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28174","1","8th St","Ih 37 S Access Rd","Dead End","8th St From Ih 37 S Access Rd To Dead End",2014,"Crack Seal - City","Sealant","City",90,0,0,0,2488.51719409528,"Proposed",NA,NA,NA,NA,NA,NA,1517.38853296306,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28175","1","Avenue B","E Jones Ave","4th St","Avenue B From E Jones Ave To 4th St",2014,"Crack Seal - City","Sealant","City",90,0,0,0,6208.8674733954,"Proposed",NA,NA,NA,NA,NA,NA,2839.4211006276,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28176","3","Kopplow","Oxana Ave","S Flores Rd","Kopplow From Oxana Ave To S Flores Rd",2014,"Fog Seal - City","Sealant","City",84,0,0,0,35732.6848646648,"Proposed",NA,NA,NA,NA,NA,NA,3207.12205215494,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28177","1","N Alamo St","E Jones Ave","4th St","N Alamo St From E Jones Ave To 4th St",2014,"Crack Seal - City","Sealant","City",90,0,0,0,6379.4094416666,"Proposed",NA,NA,NA,NA,NA,NA,2912.33768918987,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28178","3","Dodic Place","Bascum Blvd","Barranca Ave","Dodic Place From Bascum Blvd To Barranca Ave",2014,"Fog Seal - City","Sealant","City",85,0,0,0,27741.0560719755,"Proposed",NA,NA,NA,NA,NA,NA,2420.68552108573,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28179","9","Adios","Churchill Estates Blvd","Cul-De-Sac","Adios From Churchill Estates Blvd To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",100,0,0,0,627.958421517852,"Proposed",NA,NA,NA,NA,NA,NA,508.568654807566,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28180","9","Count Turf","Churchill Estates Blvd","Polynesian","Count Turf From Churchill Estates Blvd To Polynesian",2014,"Crack Seal - City","Sealant","City",100,0,0,0,364.437656768763,"Proposed",NA,NA,NA,NA,NA,NA,266.661700073084,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28181","9","Dancers Image","Churchill Estates Blvd","Northern Dancer","Dancers Image From Churchill Estates Blvd To Northern Dancer",2014,"Crack Seal - City","Sealant","City",97,0,0,0,1386.91028478975,"Proposed",NA,NA,NA,NA,NA,NA,1014.81240348347,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28182","9","Eminence","Polynesian","Dead End","Eminence From Polynesian To Dead End",2014,"Crack Seal - City","Sealant","City",96,0,0,0,970.57669697082,"Proposed",NA,NA,NA,NA,NA,NA,710.178070954484,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28183","9","Forward Pass","Kelso","Northern Dancer","Forward Pass From Kelso To Northern Dancer",2014,"Crack Seal - City","Sealant","City",96,0,0,0,3247.75359738734,"Proposed",NA,NA,NA,NA,NA,NA,2421.70453130731,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28184","9","Kelso","Forward Pass","Swale","Kelso From Forward Pass To Swale",2014,"Crack Seal - City","Sealant","City",90,0,0,0,1326.78750840344,"Proposed",NA,NA,NA,NA,NA,NA,970.820128074232,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28185","9","Kinsem","Kelso","Cul-De-Sac","Kinsem From Kelso To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",100,0,0,0,616.756542059368,"Proposed",NA,NA,NA,NA,NA,NA,495.31531499667,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28186","9","Noor","Forward Pass","Swale","Noor From Forward Pass To Swale",2014,"Crack Seal - City","Sealant","City",100,0,0,0,809.553967359835,"Proposed",NA,NA,NA,NA,NA,NA,592.356561480202,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28187","9","Northern Dancer","Dead End","Cul-De-Sac","Northern Dancer From Dead End To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",90,0,0,0,1700.31246921528,"Proposed",NA,NA,NA,NA,NA,NA,1244.13107501304,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28188","9","Polynesian","Forward Pass","Count Turf","Polynesian From Forward Pass To Count Turf",2014,"Crack Seal - City","Sealant","City",97,0,0,0,1508.11680198414,"Proposed",NA,NA,NA,NA,NA,NA,1144.48567807324,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28189","9","Royal Orbit","Northern Dancer","Polynesian","Royal Orbit From Northern Dancer To Polynesian",2014,"Crack Seal - City","Sealant","City",93,0,0,0,897.291542910386,"Proposed",NA,NA,NA,NA,NA,NA,656.55478749092,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28191","9","Swale","Churchill Estates Blvd","Cul-De-Sac","Swale From Churchill Estates Blvd To Cul-De-Sac",2014,"Crack Seal - City","Sealant","City",97,0,0,0,2741.66270720775,"Proposed",NA,NA,NA,NA,NA,NA,2050.41075454077,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28192","3","Cullin Ave","Drury Ln","W Formosa Blvd","Cullin Ave From Drury Ln To W Formosa Blvd",2014,"Fog Seal - City","Sealant","City",80,0,0,0,23496.5809995396,"Proposed",NA,NA,NA,NA,NA,NA,1845.28123034491,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28193","3","Drury Ln","Logwood Ave","Dead End","Drury Ln From Logwood Ave To Dead End",2014,"Fog Seal - City","Sealant","City",84,0,0,0,21093.0526158717,"Proposed",NA,NA,NA,NA,NA,NA,1656.52245674938,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28194","3","Hilton Ave","Aaron Place","W Amber","Hilton Ave From Aaron Place To W Amber",2014,"Fog Seal - City","Sealant","City",82,0,0,0,19256.9491334249,"Proposed",NA,NA,NA,NA,NA,NA,1814.79101780795,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28196","5","Lenard","Stonewall Ave","W Harlan Ave","Lenard From Stonewall Ave To W Harlan Ave",2014,"Slurry Seal - City","Sealant","City",80,0,0,0,8699.20579712805,"AP Change to from 25 to 27",NA,NA,NA,NA,NA,NA,468.791402769332,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28198","2","Pecan Valley Dr","Morningview","J St","Pecan Valley Dr From Morningview To J St",2014,"Crack Seal - City","Sealant","City",87,0,0,0,3938.83802314783,"Proposed",NA,NA,NA,NA,NA,NA,2161.55745171272,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28199","2","Astoria Dr","Upland Dr","Eastwood Dr","Astoria Dr From Upland Dr To Eastwood Dr",2014,"Crack Seal - City","Sealant","City",90,0,0,0,1914.43339630768,"Proposed",NA,NA,NA,NA,NA,NA,1400.80492412379,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28200","2","Tomrob Dr","Upland Dr","Eastwood Dr","Tomrob Dr From Upland Dr To Eastwood Dr",2014,"Crack Seal - City","Sealant","City",90,0,0,0,1990.79934833493,"Proposed",NA,NA,NA,NA,NA,NA,1456.68244997324,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28201","5","Leal St","N Brazos St","N Frio","Leal St From N Brazos St To N Frio",2014,"Crack Seal - City","Sealant","City",95,0,0,0,2940.40069140354,"Proposed",NA,NA,NA,NA,NA,NA,1970.7086383927,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28202","5","Rivas St","N Brazos St","N Frio","Rivas St From N Brazos St To N Frio",2014,"Crack Seal - City","Sealant","City",95,0,0,0,2536.20674605722,"Proposed",NA,NA,NA,NA,NA,NA,1856.01824894588,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28203","5","N San Marcos","Ih 10 W Access Rd","Arbor Place","N San Marcos From Ih 10 W Access Rd To Arbor Place",2014,"Crack Seal - City","Sealant","City",97,0,0,0,1585.97393398967,"Proposed",NA,NA,NA,NA,NA,NA,787.233906292369,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28207","5","N Richter St","W Commerce St","W Martin St","N Richter St From W Commerce St To W Martin St",2014,"Crack Seal - City","Sealant","City",95,0,0,0,1925.18819675134,"Proposed",NA,NA,NA,NA,NA,NA,1409.17833895841,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28208","5","N San Marcos","W Commerce St","Morales","N San Marcos From W Commerce St To Morales",2014,"Crack Seal - City","Sealant","City",93,0,0,0,2456.59952250021,"Proposed",NA,NA,NA,NA,NA,NA,1797.51184574763,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28209","5","Delgado St","N Colorado St","N Frio","Delgado St From N Colorado St To N Frio",2014,"Slurry Seal - City","Sealant","City",77,0,0,0,21990.401834777,"Proposed",NA,NA,NA,NA,NA,NA,1119.41694533134,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28211","5","N Medina","W Martin St","N Laredo St","N Medina From W Martin St To N Laredo St",2014,"Crack Seal - City","Sealant","City",82,0,0,0,2093.63639771752,"Proposed",NA,NA,NA,NA,NA,NA,1531.92907149072,"Crack Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28212","5","S San Marcos","W Commerce St","Dead End South","S San Marcos From W Commerce St To Dead End South",2014,"Slurry Seal - City","Sealant","City",80,0,0,0,26754.1977898023,"Proposed",NA,NA,NA,NA,NA,NA,1288.62518953261,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28213","6","Meadow Glade","SW Loop 410 Access Rd","Meadow Knoll","Meadow Glade From SW Loop 410 Access Rd To Meadow Knoll",2014,"Slurry Seal - City","Sealant","City",76,0,0,0,56716.6190419999,"Proposed",NA,NA,NA,NA,NA,NA,3079.87236432958,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28215","5","El Paso St","S Trinity","S Brazos St","El Paso St From S Trinity To S Brazos St",2014,"Fog Seal - City","Sealant","City",85,0,0,0,18487.3796727703,"Proposed",NA,NA,NA,NA,NA,NA,1451.8884559616,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","28216","5","San Fernando St","S Trinity","S San Marcos","San Fernando St From S Trinity To S San Marcos",2014,"Fog Seal - City","Sealant","City",85,0,0,0,35979.3516165237,"Proposed",NA,NA,NA,NA,NA,NA,2825.60353010986,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
